ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/06/345/001	21164092	Rimonabant 20 MG Oral Tablet	OMOP262345	EXACT			2025-12-04
EU/1/06/345/002	21164092	Rimonabant 20 MG Oral Tablet	OMOP262345	EXACT			2025-12-04
EU/1/06/345/003	21164092	Rimonabant 20 MG Oral Tablet	OMOP262345	EXACT			2025-12-04
EU/1/06/345/004	21164092	Rimonabant 20 MG Oral Tablet	OMOP262345	EXACT			2025-12-04
EU/1/06/345/005	21164092	Rimonabant 20 MG Oral Tablet	OMOP262345	EXACT			2025-12-04
EU/1/06/345/006	21164092	Rimonabant 20 MG Oral Tablet	OMOP262345	EXACT			2025-12-04
EU/1/06/345/007	21164092	Rimonabant 20 MG Oral Tablet	OMOP262345	EXACT			2025-12-04
EU/1/06/345/008	21164092	Rimonabant 20 MG Oral Tablet	OMOP262345	EXACT			2025-12-04
EU/1/06/345/009	21164092	Rimonabant 20 MG Oral Tablet	OMOP262345	EXACT			2025-12-04
EU/1/06/345/010	21164092	Rimonabant 20 MG Oral Tablet	OMOP262345	EXACT			2025-12-04
EU/1/06/345/011	21164092	Rimonabant 20 MG Oral Tablet	OMOP262345	EXACT			2025-12-04
