ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/12/782/001	EMEA/H/C/002494	150 mg	Film-coated tablet	Oral use	bottle (HDPE)	56 tablets		kalydeco	Kalydeco	EU/1/12/782	ivacaftor	ivacaftor	R07AX02	Vertex Pharmaceuticals (Ireland) Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/kalydeco	Authorised
EU/1/12/782/002	EMEA/H/C/002494	150 mg	Film-coated tablet	Oral use	blister (aclar/alu)	56 tablets		kalydeco	Kalydeco	EU/1/12/782	ivacaftor	ivacaftor	R07AX02	Vertex Pharmaceuticals (Ireland) Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/kalydeco	Authorised
EU/1/12/782/003	EMEA/H/C/002494	50 mg	Granules	Oral use	sachet (BOPET/ PE/Foil/PE)	56 (4 x 14) sachets (multipack)		kalydeco	Kalydeco	EU/1/12/782	ivacaftor	ivacaftor	R07AX02	Vertex Pharmaceuticals (Ireland) Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/kalydeco	Authorised
EU/1/12/782/004	EMEA/H/C/002494	75 mg	Granules	Oral use	sachet (BOPET/ PE/Foil/PE)	56 (4 x 14) sachets (multipack)		kalydeco	Kalydeco	EU/1/12/782	ivacaftor	ivacaftor	R07AX02	Vertex Pharmaceuticals (Ireland) Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/kalydeco	Authorised
EU/1/12/782/005	EMEA/H/C/002494	150 mg	Film-coated tablet	Oral use	blister (aclar/alu); card	28 tablets		kalydeco	Kalydeco	EU/1/12/782	ivacaftor	ivacaftor	R07AX02	Vertex Pharmaceuticals (Ireland) Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/kalydeco	Authorised
EU/1/12/782/006	EMEA/H/C/002494	25 mg	Granules	Oral use	sachet (BOPET/ PE/Foil/PE)	56 (4 x 14) sachets (multipack)		kalydeco	Kalydeco	EU/1/12/782	ivacaftor	ivacaftor	R07AX02	Vertex Pharmaceuticals (Ireland) Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/kalydeco	Authorised
EU/1/12/782/007	EMEA/H/C/002494	75 mg	Film-coated tablet	Oral use	blister (aclar/alu);card	28 tablets		kalydeco	Kalydeco	EU/1/12/782	ivacaftor	ivacaftor	R07AX02	Vertex Pharmaceuticals (Ireland) Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/kalydeco	Authorised
EU/1/12/782/008	EMEA/H/C/002494	59.5 mg	Granules	Oral use	sachet (BOPET/ PE/Foil/PE)	28 (4 x 7) sachets (multipack)		kalydeco	Kalydeco	EU/1/12/782	ivacaftor	ivacaftor	R07AX02	Vertex Pharmaceuticals (Ireland) Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/kalydeco	Authorised
EU/1/12/782/009	EMEA/H/C/002494	75 mg	Granules	Oral use	sachet (BOPET/ PE/Foil/PE)	28 (4 x 7) sachets (multipack)		kalydeco	Kalydeco	EU/1/12/782	ivacaftor	ivacaftor	R07AX02	Vertex Pharmaceuticals (Ireland) Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/kalydeco	Authorised
EU/1/12/782/010	EMEA/H/C/002494	13.4 mg	Granules	Oral use	sachet (BOPET/ PE/Foil/PE)	28 (4 x 7) sachets (multipack)		kalydeco	Kalydeco	EU/1/12/782	ivacaftor	ivacaftor	R07AX02	Vertex Pharmaceuticals (Ireland) Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/kalydeco	Authorised
EU/1/12/782/011	EMEA/H/C/002494	13.4 mg	Granules	Oral use	sachet (BOPET/ PE/Foil/PE)	56 (4 x 14) sachets (multipack)		kalydeco	Kalydeco	EU/1/12/782	ivacaftor	ivacaftor	R07AX02	Vertex Pharmaceuticals (Ireland) Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/kalydeco	Authorised
