ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/09/548/001	EMEA/H/C/001175	75 mg	Film-coated tablet	Oral use	blister (alu/alu)		14 tablets	Clopidogrel Acino Pharma GmbH
EU/1/09/548/002	EMEA/H/C/001175	75 mg	Film-coated tablet	Oral use	blister (alu/alu)		28 tablets	Clopidogrel Acino Pharma GmbH
EU/1/09/548/003	EMEA/H/C/001175	75 mg	Film-coated tablet	Oral use	blister (alu/alu)		30 tablets	Clopidogrel Acino Pharma GmbH
EU/1/09/548/004	EMEA/H/C/001175	75 mg	Film-coated tablet	Oral use	blister (alu/alu)		50 tablets	Clopidogrel Acino Pharma GmbH
EU/1/09/548/005	EMEA/H/C/001175	75 mg	Film-coated tablet	Oral use	blister (alu/alu)		84 tablets	Clopidogrel Acino Pharma GmbH
EU/1/09/548/006	EMEA/H/C/001175	75 mg	Film-coated tablet	Oral use	blister (alu/alu)		90 tablets	Clopidogrel Acino Pharma GmbH
EU/1/09/548/007	EMEA/H/C/001175	75 mg	Film-coated tablet	Oral use	blister (alu/alu)		100 tablets	Clopidogrel Acino Pharma GmbH
