product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
99-0563-01	Trifas 10 mg tablets	99-0563	06-NOV-09	99-0563	10 mg	Tablet	10 mg	Carton box, PVC/Al blister, N20	20
99-0563-02	Trifas 10 mg tablets	99-0563	06-NOV-09	99-0563	10 mg	Tablet	10 mg	Carton box, PVC/Al blister, N30	30
99-0563-03	Trifas 10 mg tablets	99-0563	06-NOV-09	99-0563	10 mg	Tablet	10 mg	Carton box, PVC/Al blister, N50	50
99-0563-04	Trifas 10 mg tablets	99-0563	06-NOV-09	99-0563	10 mg	Tablet	10 mg	Carton box, PVC/Al blister, N100	100
99-0564-01	Trifas 20 mg/4 ml solution for injection	99-0564	06-NOV-09	99-0564	20 mg/4 ml	Solution for injection	20 mg/4 ml	Carton box, Ampoule, N5	5
99-0564-02	Trifas 20 mg/4 ml solution for injection	99-0564	06-NOV-09	99-0564	20 mg/4 ml	Solution for injection	20 mg/4 ml	Carton box, Ampoule, N25	25
99-0566-01	Trifas 200 mg tablets	99-0566	06-NOV-09	99-0566	200 mg	Tablet	200 mg	Carton box, PVC/Al blister, N20	20
99-0566-02	Trifas 200 mg tablets	99-0566	06-NOV-09	99-0566	200 mg	Tablet	200 mg	Carton box, PVC/Al blister, N30	30
99-0566-04	Trifas 200 mg tablets	99-0566	06-NOV-09	99-0566	200 mg	Tablet	200 mg	Carton box, PVC/Al blister, N100	100
99-0566-05	Trifas 200 mg tablets	99-0566	06-NOV-09	99-0566	200 mg	Tablet	200 mg	Carton box, PVC/Al blister, N50	50
I000621-01	Trifas 10 10 mg tablets	I000621	23-NOV-15	I000621-001	10 mg	Tablet	10 mg	Carton box, PVC/Al blister, N30	30
I000675-01	Trifas 10 10 mg tablets	I000675	24-FEB-16	I000675-001	10 mg	Tablet	10 mg	Carton box, PVC/Al blister, N30	30
I001382-01	Trifas 10 10 mg tablets	I001382	01-APR-22	I001382-001	10 mg	Tablet	10 mg	Carton box, PVC/Al blister, N30	30
I001534-01	Trifas 10 10 mg tablets	I001534	16-FEB-23	I001534-001	10 mg	Tablet	10 mg	Carton box, PVC/Al blister, N30	30
