cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
716172	1171196001	KEVZARA 150 MG SOLUCION INYECTABLE EN JERINGA PRECARGADA	Sarilumab 150 mg inyectable 1,14 ml jeringa precargada	150 mg inyectable 1,14 ml	Jeringa precargada	2	jeringa precargada	SARILUMAB 131,58 mg	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	L04AC14 - Sarilumab	SANOFI WINTHROP INDUSTRIE	0	0	0	0
716173	1171196003	KEVZARA 200 MG SOLUCION INYECTABLE EN JERINGA PRECARGADA	Sarilumab 200 mg inyectable 1,14 ml jeringa precargada	200 mg inyectable 1,14 ml	Jeringa precargada	2	jeringa precargada	SARILUMAB 175,44 mg	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	L04AC14 - Sarilumab	SANOFI WINTHROP INDUSTRIE	0	0	0	0
716174	1171196005	KEVZARA 150 MG SOLUCION INYECTABLE EN PLUMA PRECARGADA	Sarilumab 150 mg inyectable 1,14 ml pluma precargada	150 mg inyectable 1,14 ml	Pluma precargada	2	pluma precargada	SARILUMAB 131,58 mg	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	L04AC14 - Sarilumab	SANOFI WINTHROP INDUSTRIE	0	0	0	0
716176	1171196007	KEVZARA 200 MG SOLUCION INYECTABLE EN PLUMA PRECARGADA	Sarilumab 200 mg inyectable 1,14 ml pluma precargada	200 mg inyectable 1,14 ml	Pluma precargada	2	pluma precargada	SARILUMAB 175,44 mg	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN PLUMA PRECARGADA	L04AC14 - Sarilumab	SANOFI WINTHROP INDUSTRIE	0	0	0	0
