cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
608638	62656	CARDURAN NEO 8 mg COMPRIMIDOS DE LIBERACION MODIFICADA	Doxazosina 8 mg comprimido liberación modificada	8 mg	Blister	500	comprimido	DOXAZOSINA MESILATO 8 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	C02CA04 - Doxazosina	VIATRIS HEALTHCARE LIMITED	0	0	0
615500	63788	DOXAZOSINA NORMON 4 mg COMPRIMIDOS EFG	Doxazosina 4 mg comprimido	4 mg	Blister	500	comprimido	DOXAZOSINA MESILATO 4 mg	VÍA ORAL	COMPRIMIDO	C02CA04 - Doxazosina	LABORATORIOS NORMON S.A.	0	0	0
615518	63789	DOXAZOSINA NORMON 2 mg COMPRIMIDOS EFG	Doxazosina 2 mg comprimido	2 mg	Blister	500	comprimido	DOXAZOSINA MESILATO 2 mg	VÍA ORAL	COMPRIMIDO	C02CA04 - Doxazosina	LABORATORIOS NORMON S.A.	0	0	0
621243	63153	DOXAZOSINA VIR 2 mg COMPRIMIDOS EFG	Doxazosina 2 mg comprimido	2 mg	Blister	500	comprimido	DOXAZOSINA MESILATO 2 mg	VÍA ORAL	COMPRIMIDO	C02CA04 - Doxazosina	INDUSTRIA QUIMICA Y FARMACEUTICA VIR S.A.	0	0	0
621250	63154	DOXAZOSINA VIR 4 mg COMPRIMIDOS EFG	Doxazosina 4 mg comprimido	4 mg	Blister	500	comprimido	DOXAZOSINA MESILATO 4 mg	VÍA ORAL	COMPRIMIDO	C02CA04 - Doxazosina	INDUSTRIA QUIMICA Y FARMACEUTICA VIR S.A.	0	0	0
621904	62655	CARDURAN NEO 4 mg COMPRIMIDOS DE LIBERACION MODIFICADA	Doxazosina 4 mg comprimido liberación modificada	4 mg	Blister	500	comprimido	DOXAZOSINA MESILATO 4 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN MODIFICADA	C02CA04 - Doxazosina	VIATRIS HEALTHCARE LIMITED	0	0	0
650155	66338	DOXAZOSINA NEO TEVA-RATIOPHARM 4 mg COMPRIMIDOS DE LIBERACION PROLONGADA EFG	Doxazosina 4 mg comprimido liberación modificada	4 mg	Blister	28	comprimido	DOXAZOSINA MESILATO 4 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	C02CA04 - Doxazosina	TEVA PHARMA S.L.U.	0	0	0
650557	69239	DOXAZOSINA NEO BEXAL 4 mg COMPRIMIDOS DE LIBERACION PROLONGADA EFG	Doxazosina 4 mg comprimido liberación modificada	4 mg	Blister	28	comprimido	DOXAZOSINA MESILATO 4 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	C02CA04 - Doxazosina	BEXAL FARMACEUTICA S.A.	0	0	0
650888	69240	DOXAZOSINA NEO SANDOZ 4 mg COMPRIMIDOS DE LIBERACION PROLONGADA EFG	Doxazosina 4 mg comprimido liberación modificada	4 mg	Blister	28	comprimido	DOXAZOSINA MESILATO 4 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	C02CA04 - Doxazosina	SANDOZ FARMACEUTICA S.A.	0	0	0
653245	63215	DOXAZOSINA ALTER 2 mg  COMPRIMIDOS EFG	Doxazosina 2 mg comprimido	2 mg	Blister	28	comprimido	DOXAZOSINA MESILATO 2 mg	VÍA ORAL	COMPRIMIDO	C02CA04 - Doxazosina	LABORATORIOS ALTER S.A.	0	0	0
653248	63216	DOXAZOSINA ALTER 4 mg COMPRIMIDOS EFG	Doxazosina 4 mg comprimido	4 mg	Blister	28	comprimido	DOXAZOSINA MESILATO 4 mg	VÍA ORAL	COMPRIMIDO	C02CA04 - Doxazosina	LABORATORIOS ALTER S.A.	0	0	0
