codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
027370042	027370	KLACID	<500  MG/10ML  POLVERE  E  SOLVENTE  PER  CONCENTRATO PER SOLUZIONE PER  INFUSIONE>  1  FLACONCINO  POLVERE  +1 FIALA SOLVENTE 10 ML	CLARITROMICINA	CLARITROMICINA			Polvere e solvente per concentrato per soluzione per infusione	J01FA09	VIATRIS ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
027370055	027370	KLACID	250 MG COMPRESSE RIVESTITE- 12 COMPRESSE	CLARITROMICINA	CLARITROMICINA			Compressa rivestita	J01FA09	VIATRIS ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027370067	027370	KLACID	125 MG/5 ML GRANULATO PER SOSPENSIONE ORALE- 1 FLACONE DA 100 ML	CLARITROMICINA	CLARITROMICINA			Granulato per sospensione orale	J01FA09	VIATRIS ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027370093	027370	KLACID	250 MG GRANULATO PER SOSPENSIONE ORALE- 14 BUSTINE	CLARITROMICINA	CLARITROMICINA			Granulato per sospensione orale	J01FA09	VIATRIS ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027370105	027370	KLACID	500 MG GRANULATO PER SOSPENSIONE ORALE-14 BUSTINE	CLARITROMICINA	CLARITROMICINA			Granulato per sospensione orale	J01FA09	VIATRIS ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027370117	027370	KLACID	250 MG/5 ML GRANULATO PER SOSPENSIONE ORALE- 1 FLACONE DA 100 ML	CLARITROMICINA	CLARITROMICINA			Granulato per sospensione orale	J01FA09	VIATRIS ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027370129	027370	KLACID	500 MG COMPRESSE RIVESTITE- 14 COMPRESSE	CLARITROMICINA	CLARITROMICINA			Compressa rivestita	J01FA09	VIATRIS ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027370143	027370	KLACID	RM 500 MG COMPRESSE A  RILASCIO MODIFICATO- 7 COMPRESSE	CLARITROMICINA	CLARITROMICINA			Compressa a rilascio modificato	J01FA09	VIATRIS ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027529041	027529	VECLAM	125 mg/5 ml granulato  per  sospensione  orale>  1 flacone in HDPE da 100 ml con cucchiaio dosatore o siringa dosatrice	CLARITROMICINA	CLARITROMICINA			Granulato per sospensione orale	J01FA09	MALESCI ISTITUTO FARMACOBIOLOGICO S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027529054	027529	VECLAM	250 mg compresse rivestite con film> 12  compresse in blister PVC/PVDC-Al	CLARITROMICINA	CLARITROMICINA			Compressa rivestita con film	J01FA09	MALESCI ISTITUTO FARMACOBIOLOGICO S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027529080	027529	VECLAM	250 mg granulato per sospensione orale> 14 bustine Carta/LDPE/Al/LDPE	CLARITROMICINA	CLARITROMICINA			Granulato per sospensione orale	J01FA09	MALESCI ISTITUTO FARMACOBIOLOGICO S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
