ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/23/1772/001	EMEA/H/C/005626	0.5 mmol/ml	Solution for injection	Intravenous use	vial (glass)	3 ml	1 vial	elucirem	Elucirem	EU/1/23/1772	Gadopiclenol	gadopiclenol	V08CA12	Guerbet	https://www.ema.europa.eu/en/medicines/human/EPAR/elucirem	Authorised
EU/1/23/1772/002	EMEA/H/C/005626	0.5 mmol/ml	Solution for injection	Intravenous use	vial (glass)	7.5 ml	1 vial	elucirem	Elucirem	EU/1/23/1772	Gadopiclenol	gadopiclenol	V08CA12	Guerbet	https://www.ema.europa.eu/en/medicines/human/EPAR/elucirem	Authorised
EU/1/23/1772/003	EMEA/H/C/005626	0.5 mmol/ml	Solution for injection	Intravenous use	vial (glass)	7.5 ml	25 vials	elucirem	Elucirem	EU/1/23/1772	Gadopiclenol	gadopiclenol	V08CA12	Guerbet	https://www.ema.europa.eu/en/medicines/human/EPAR/elucirem	Authorised
EU/1/23/1772/004	EMEA/H/C/005626	0.5 mmol/ml	Solution for injection	Intravenous use	vial (glass)	10 ml	1 vial	elucirem	Elucirem	EU/1/23/1772	Gadopiclenol	gadopiclenol	V08CA12	Guerbet	https://www.ema.europa.eu/en/medicines/human/EPAR/elucirem	Authorised
EU/1/23/1772/005	EMEA/H/C/005626	0.5 mmol/ml	Solution for injection	Intravenous use	vial (glass)	10 ml	25 vials	elucirem	Elucirem	EU/1/23/1772	Gadopiclenol	gadopiclenol	V08CA12	Guerbet	https://www.ema.europa.eu/en/medicines/human/EPAR/elucirem	Authorised
EU/1/23/1772/006	EMEA/H/C/005626	0.5 mmol/ml	Solution for injection	Intravenous use	vial (glass)	15 ml	1 vial	elucirem	Elucirem	EU/1/23/1772	Gadopiclenol	gadopiclenol	V08CA12	Guerbet	https://www.ema.europa.eu/en/medicines/human/EPAR/elucirem	Authorised
EU/1/23/1772/007	EMEA/H/C/005626	0.5 mmol/ml	Solution for injection	Intravenous use	vial (glass)	15 ml	25 vials	elucirem	Elucirem	EU/1/23/1772	Gadopiclenol	gadopiclenol	V08CA12	Guerbet	https://www.ema.europa.eu/en/medicines/human/EPAR/elucirem	Authorised
EU/1/23/1772/008	EMEA/H/C/005626	0.5 mmol/ml	Solution for injection	Intravenous use	vial (glass)	30 ml	1 vial	elucirem	Elucirem	EU/1/23/1772	Gadopiclenol	gadopiclenol	V08CA12	Guerbet	https://www.ema.europa.eu/en/medicines/human/EPAR/elucirem	Authorised
EU/1/23/1772/009	EMEA/H/C/005626	0.5 mmol/ml	Solution for injection	Intravenous use	vial (glass)	50 ml	1 vial	elucirem	Elucirem	EU/1/23/1772	Gadopiclenol	gadopiclenol	V08CA12	Guerbet	https://www.ema.europa.eu/en/medicines/human/EPAR/elucirem	Authorised
EU/1/23/1772/010	EMEA/H/C/005626	0.5 mmol/ml	Solution for injection	Intravenous use	vial (glass)	100 ml	1 vial	elucirem	Elucirem	EU/1/23/1772	Gadopiclenol	gadopiclenol	V08CA12	Guerbet	https://www.ema.europa.eu/en/medicines/human/EPAR/elucirem	Authorised
EU/1/23/1772/011	EMEA/H/C/005626	0.5 mmol/ml	Solution for injection	Intravenous use	pre-filled syringe (PP)	7.5 ml	1 pre-filled syringe	elucirem	Elucirem	EU/1/23/1772	Gadopiclenol	gadopiclenol	V08CA12	Guerbet	https://www.ema.europa.eu/en/medicines/human/EPAR/elucirem	Authorised
EU/1/23/1772/012	EMEA/H/C/005626	0.5 mmol/ml	Solution for injection	Intravenous use	pre-filled syringe (PP)	7.5 ml	10 (10 x 1) pre- filled syringes (multipack)	elucirem	Elucirem	EU/1/23/1772	Gadopiclenol	gadopiclenol	V08CA12	Guerbet	https://www.ema.europa.eu/en/medicines/human/EPAR/elucirem	Authorised
EU/1/23/1772/013	EMEA/H/C/005626	0.5 mmol/ml	Solution for injection	Intravenous use	pre-filled syringe (PP)	7.5 ml	1 pre-filled syringe + 1 administration set for manual injection (1 extension line + 1 catheter)	elucirem	Elucirem	EU/1/23/1772	Gadopiclenol	gadopiclenol	V08CA12	Guerbet	https://www.ema.europa.eu/en/medicines/human/EPAR/elucirem	Authorised
EU/1/23/1772/014	EMEA/H/C/005626	0.5 mmol/ml	Solution for injection	Intravenous use	pre-filled syringe (PP)	7.5 ml	1 pre-filled syringe + 1 administration set for Optistar Elite injector (1 extension line + 1 catheter + 1 syringe of 60 ml)	elucirem	Elucirem	EU/1/23/1772	Gadopiclenol	gadopiclenol	V08CA12	Guerbet	https://www.ema.europa.eu/en/medicines/human/EPAR/elucirem	Authorised
EU/1/23/1772/015	EMEA/H/C/005626	0.5 mmol/ml	Solution for injection	Intravenous use	pre-filled syringe (PP)	7.5 ml	1 pre-filled syringe + 1 administration set for Medrad Spectris Solaris EP injector (1 extension line + 1 catheter + 1 syringe of 115 ml)	elucirem	Elucirem	EU/1/23/1772	Gadopiclenol	gadopiclenol	V08CA12	Guerbet	https://www.ema.europa.eu/en/medicines/human/EPAR/elucirem	Authorised
EU/1/23/1772/016	EMEA/H/C/005626	0.5 mmol/ml	Solution for injection	Intravenous use	pre-filled syringe (PP)	10 ml	1 pre-filled syringe	elucirem	Elucirem	EU/1/23/1772	Gadopiclenol	gadopiclenol	V08CA12	Guerbet	https://www.ema.europa.eu/en/medicines/human/EPAR/elucirem	Authorised
EU/1/23/1772/017	EMEA/H/C/005626	0.5 mmol/ml	Solution for injection	Intravenous use	pre-filled syringe (PP)	10 ml	10 (10 x 1) pre- filled syringes (multipack)	elucirem	Elucirem	EU/1/23/1772	Gadopiclenol	gadopiclenol	V08CA12	Guerbet	https://www.ema.europa.eu/en/medicines/human/EPAR/elucirem	Authorised
EU/1/23/1772/018	EMEA/H/C/005626	0.5 mmol/ml	Solution for injection	Intravenous use	pre-filled syringe (PP)	10 ml	1 pre-filled syringe + 1 administration set for manual injection (1 extension line + 1 catheter)	elucirem	Elucirem	EU/1/23/1772	Gadopiclenol	gadopiclenol	V08CA12	Guerbet	https://www.ema.europa.eu/en/medicines/human/EPAR/elucirem	Authorised
EU/1/23/1772/019	EMEA/H/C/005626	0.5 mmol/ml	Solution for injection	Intravenous use	pre-filled syringe (PP)	10 ml	1 pre-filled syringe + 1 administration set for Optistar Elite injector (1 extension line + 1 catheter + 1 syringe of 60 ml)	elucirem	Elucirem	EU/1/23/1772	Gadopiclenol	gadopiclenol	V08CA12	Guerbet	https://www.ema.europa.eu/en/medicines/human/EPAR/elucirem	Authorised
EU/1/23/1772/020	EMEA/H/C/005626	0.5 mmol/ml	Solution for injection	Intravenous use	pre-filled syringe (PP)	10 ml	1 pre-filled syringe + 1 administration set for Medrad Spectris Solaris EP injector (1 extension line + 1 catheter + 1 syringe of 115 ml)	elucirem	Elucirem	EU/1/23/1772	Gadopiclenol	gadopiclenol	V08CA12	Guerbet	https://www.ema.europa.eu/en/medicines/human/EPAR/elucirem	Authorised
EU/1/23/1772/021	EMEA/H/C/005626	0.5 mmol/ml	Solution for injection	Intravenous use	pre-filled syringe (PP)	15 ml	1 pre-filled syringe	elucirem	Elucirem	EU/1/23/1772	Gadopiclenol	gadopiclenol	V08CA12	Guerbet	https://www.ema.europa.eu/en/medicines/human/EPAR/elucirem	Authorised
