product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
14-0030-01	Epipen 150 micrograms solution for injection in pre-filled pen	14-0030	31-OCT-18	SE/H/1287/001	150 µg	Solution for injection in pre-filled pen	150 µg/0,3 ml	Carton box, Glass prefilled syringe in auto-injector, N1	1
14-0030-02	Epipen 150 micrograms solution for injection in pre-filled pen	14-0030	31-OCT-18	SE/H/1287/001	150 µg	Solution for injection in pre-filled pen	150 µg/0,3 ml	Carton box, Glass prefilled syringe in auto-injector, N2	2
14-0031-01	Epipen 300 micrograms solution for injection in pre-filled pen	14-0031	31-OCT-18	SE/H/1287/002	300 µg	Solution for injection in pre-filled pen	300 µg/0,3 ml	Carton box, Glass prefilled syringe in auto-injector, N1	1
14-0031-02	Epipen 300 micrograms solution for injection in pre-filled pen	14-0031	31-OCT-18	SE/H/1287/002	300 µg	Solution for injection in pre-filled pen	300 µg/0,3 ml	Carton box, Glass prefilled syringe in auto-injector, N2	2
I001676-01	EpiPen 300 micrograms solution for injection in pre-filled pen	I001676	18-SEP-24	I001676-001	300 µg	Solution for injection in pre-filled pen	300 µg/0,3 ml	Carton box, Glass prefilled syringe in auto-injector, N1	1
