codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
037685017	037685	WELLBUTRIN	150 MG COMPRESSE A RILASCIO MODIFICATO- 7 COMPRESSE IN FLACONE HDPE	BUPROPIONE CLORIDRATO	BUPROPIONE CLORIDRATO			Compressa a rilascio modificato	N06AX12	GLAXOSMITHKLINE S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037685029	037685	WELLBUTRIN	150 MG COMPRESSE A RILASCIO MODIFICATO- 30 COMPRESSE IN FLACONE HDPE	BUPROPIONE CLORIDRATO	BUPROPIONE CLORIDRATO			Compressa a rilascio modificato	N06AX12	GLAXOSMITHKLINE S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037685031	037685	WELLBUTRIN	150 MG COMPRESSE A RILASCIO MODIFICATO- 90 compresse (3x30) in flacone HDPE	BUPROPIONE CLORIDRATO	BUPROPIONE CLORIDRATO			Compressa a rilascio modificato	N06AX12	GLAXOSMITHKLINE S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037685043	037685	WELLBUTRIN	300 MG COMPRESSE A RILASCIO MODIFICATO- 7 COMPRESSE IN FLACONE HDPE	BUPROPIONE CLORIDRATO	BUPROPIONE CLORIDRATO			Compressa a rilascio modificato	N06AX12	GLAXOSMITHKLINE S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037685056	037685	WELLBUTRIN	300 MG COMPRESSE A RILASCIO MODIFICATO- 30 COMPRESSE IN FLACONE HDPE	BUPROPIONE CLORIDRATO	BUPROPIONE CLORIDRATO			Compressa a rilascio modificato	N06AX12	GLAXOSMITHKLINE S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037685068	037685	WELLBUTRIN	300 MG COMPRESSE A RILASCIO MODIFICATO- 90 compresse (3x30) in flacone HDPE	BUPROPIONE CLORIDRATO	BUPROPIONE CLORIDRATO			Compressa a rilascio modificato	N06AX12	GLAXOSMITHKLINE S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037685070	037685	WELLBUTRIN	150 MG COMPRESSE A RILASCIO MODIFICATO- 90 COMPRESSE IN FLACONE HDPE	BUPROPIONE CLORIDRATO	BUPROPIONE CLORIDRATO			Compressa a rilascio modificato	N06AX12	GLAXOSMITHKLINE S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037685082	037685	WELLBUTRIN	300 MG COMPRESSE A RILASCIO MODIFICATO- 90 COMPRESSE IN FLACONE HDPE	BUPROPIONE CLORIDRATO	BUPROPIONE CLORIDRATO			Compressa a rilascio modificato	N06AX12	GLAXOSMITHKLINE S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037697012	037697	ELONTRIL	150 MG COMPRESSE A RILASCIO MODIFICATO- 7 COMPRESSE IN FLACONE HDPE	BUPROPIONE CLORIDRATO	BUPROPIONE CLORIDRATO			Compressa a rilascio modificato	N06AX12	GLAXOSMITHKLINE S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037697024	037697	ELONTRIL	150 MG COMPRESSE A RILASCIO MODIFICATO- 30 COMPRESSE IN FLACONE HDPE	BUPROPIONE CLORIDRATO	BUPROPIONE CLORIDRATO			Compressa a rilascio modificato	N06AX12	GLAXOSMITHKLINE S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
