ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/20/1441/001	2910780	indacaterol 0.125 MG / mometasone 0.0625 MG Inhalation Powder [Atectura]	OMOP5127537	EXACT			2025-12-04
EU/1/20/1441/002	2910780	indacaterol 0.125 MG / mometasone 0.0625 MG Inhalation Powder [Atectura]	OMOP5127537	EXACT			2025-12-04
EU/1/20/1441/003	2910780	indacaterol 0.125 MG / mometasone 0.0625 MG Inhalation Powder [Atectura]	OMOP5127537	EXACT			2025-12-04
EU/1/20/1441/004	2910780	indacaterol 0.125 MG / mometasone 0.0625 MG Inhalation Powder [Atectura]	OMOP5127537	EXACT			2025-12-04
EU/1/20/1441/005	2910777	indacaterol 0.125 MG / mometasone 0.128 MG Inhalation Powder [Atectura]	OMOP5127534	EXACT			2025-12-04
EU/1/20/1441/006	2910777	indacaterol 0.125 MG / mometasone 0.128 MG Inhalation Powder [Atectura]	OMOP5127534	EXACT			2025-12-04
EU/1/20/1441/007	2910777	indacaterol 0.125 MG / mometasone 0.128 MG Inhalation Powder [Atectura]	OMOP5127534	EXACT			2025-12-04
EU/1/20/1441/008	2910777	indacaterol 0.125 MG / mometasone 0.128 MG Inhalation Powder [Atectura]	OMOP5127534	EXACT			2025-12-04
EU/1/20/1441/009	2910774	indacaterol 0.125 MG / mometasone 0.26 MG Inhalation Powder [Atectura]	OMOP5127531	EXACT			2025-12-04
EU/1/20/1441/010	2910774	indacaterol 0.125 MG / mometasone 0.26 MG Inhalation Powder [Atectura]	OMOP5127531	EXACT			2025-12-04
EU/1/20/1441/011	2910774	indacaterol 0.125 MG / mometasone 0.26 MG Inhalation Powder [Atectura]	OMOP5127531	EXACT			2025-12-04
EU/1/20/1441/012	2910774	indacaterol 0.125 MG / mometasone 0.26 MG Inhalation Powder [Atectura]	OMOP5127531	EXACT			2025-12-04
