ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/20/1441/001	EMEA/H/C/005516	125 μg/62.5 μg	Inhalation powder, hard capsule	Inhalation use	blister (PA/Alu/PVC	- Alu) 10 x 1 capsule (unit dose) + 1 inhaler		bemrist-breezhaler	Bemrist Breezhaler	EU/1/20/1441	indacaterol;Mometasone furoate	indacaterol;mometasone	R03AK	Novartis Europharm Limited 	https://www.ema.europa.eu/en/medicines/human/EPAR/bemrist-breezhaler	Authorised
EU/1/20/1441/002	EMEA/H/C/005516	125 μg/62.5 μg	Inhalation powder, hard capsule	Inhalation use	blister (PA/Alu/PVC	- Alu) 30 x 1 capsule (unit dose) + 1 inhaler		bemrist-breezhaler	Bemrist Breezhaler	EU/1/20/1441	indacaterol;Mometasone furoate	indacaterol;mometasone	R03AK	Novartis Europharm Limited 	https://www.ema.europa.eu/en/medicines/human/EPAR/bemrist-breezhaler	Authorised
EU/1/20/1441/003	EMEA/H/C/005516	125 μg/62.5 μg	Inhalation powder, hard capsule	Inhalation use	blister (PA/Alu/PVC	- Alu) 90 (3 x 30 x 1) capsules (unit dose) (multipack) + 3 inhalers		bemrist-breezhaler	Bemrist Breezhaler	EU/1/20/1441	indacaterol;Mometasone furoate	indacaterol;mometasone	R03AK	Novartis Europharm Limited 	https://www.ema.europa.eu/en/medicines/human/EPAR/bemrist-breezhaler	Authorised
EU/1/20/1441/004	EMEA/H/C/005516	125 μg/62.5 μg	Inhalation powder, hard capsule	Inhalation use	blister (PA/Alu/PVC	- Alu) 150 (15 x 10 x 1) capsules (unit dose) (multipack) + 15 inhalers		bemrist-breezhaler	Bemrist Breezhaler	EU/1/20/1441	indacaterol;Mometasone furoate	indacaterol;mometasone	R03AK	Novartis Europharm Limited 	https://www.ema.europa.eu/en/medicines/human/EPAR/bemrist-breezhaler	Authorised
EU/1/20/1441/005	EMEA/H/C/005516	125 μg/127.5 μg	Inhalation powder, hard capsule	Inhalation use	blister (PA/Alu/PVC	- Alu) 10 x 1 capsule (unit dose) + 1 inhaler		bemrist-breezhaler	Bemrist Breezhaler	EU/1/20/1441	indacaterol;Mometasone furoate	indacaterol;mometasone	R03AK	Novartis Europharm Limited 	https://www.ema.europa.eu/en/medicines/human/EPAR/bemrist-breezhaler	Authorised
EU/1/20/1441/006	EMEA/H/C/005516	125 μg/127.5 μg	Inhalation powder, hard capsule	Inhalation use	blister (PA/Alu/PVC	- Alu) 30 x 1 capsule (unit dose) + 1 inhaler		bemrist-breezhaler	Bemrist Breezhaler	EU/1/20/1441	indacaterol;Mometasone furoate	indacaterol;mometasone	R03AK	Novartis Europharm Limited 	https://www.ema.europa.eu/en/medicines/human/EPAR/bemrist-breezhaler	Authorised
EU/1/20/1441/007	EMEA/H/C/005516	125 μg/127.5 μg	Inhalation powder, hard capsule	Inhalation use	blister (PA/Alu/PVC	- Alu) 90 (3 x 30 x 1) capsules (unit dose) (multipack) + 3 inhalers		bemrist-breezhaler	Bemrist Breezhaler	EU/1/20/1441	indacaterol;Mometasone furoate	indacaterol;mometasone	R03AK	Novartis Europharm Limited 	https://www.ema.europa.eu/en/medicines/human/EPAR/bemrist-breezhaler	Authorised
EU/1/20/1441/008	EMEA/H/C/005516	125 μg/127.5 μg	Inhalation powder, hard capsule	Inhalation use	blister (PA/Alu/PVC	- Alu) 150 (15 x 10 x 1) capsules (unit dose) (multipack) + 15 inhalers		bemrist-breezhaler	Bemrist Breezhaler	EU/1/20/1441	indacaterol;Mometasone furoate	indacaterol;mometasone	R03AK	Novartis Europharm Limited 	https://www.ema.europa.eu/en/medicines/human/EPAR/bemrist-breezhaler	Authorised
EU/1/20/1441/009	EMEA/H/C/005516	125 μg/260 μg	Inhalation powder, hard capsule	Inhalation use	blister (PA/Alu/PVC	- Alu) 10 x 1 capsule (unit dose) + 1 inhaler		bemrist-breezhaler	Bemrist Breezhaler	EU/1/20/1441	indacaterol;Mometasone furoate	indacaterol;mometasone	R03AK	Novartis Europharm Limited 	https://www.ema.europa.eu/en/medicines/human/EPAR/bemrist-breezhaler	Authorised
EU/1/20/1441/010	EMEA/H/C/005516	125 μg/260 μg	Inhalation powder, hard capsule	Inhalation use	blister (PA/Alu/PVC	- Alu) 30 x 1 capsule (unit dose) + 1 inhaler		bemrist-breezhaler	Bemrist Breezhaler	EU/1/20/1441	indacaterol;Mometasone furoate	indacaterol;mometasone	R03AK	Novartis Europharm Limited 	https://www.ema.europa.eu/en/medicines/human/EPAR/bemrist-breezhaler	Authorised
EU/1/20/1441/011	EMEA/H/C/005516	125 μg/260 μg	Inhalation powder, hard capsule	Inhalation use	blister (PA/Alu/PVC	- Alu) 90 (3 x 30 x 1) capsules (unit dose) (multipack) + 3 inhalers		bemrist-breezhaler	Bemrist Breezhaler	EU/1/20/1441	indacaterol;Mometasone furoate	indacaterol;mometasone	R03AK	Novartis Europharm Limited 	https://www.ema.europa.eu/en/medicines/human/EPAR/bemrist-breezhaler	Authorised
EU/1/20/1441/012	EMEA/H/C/005516	125 μg/260 μg	Inhalation powder, hard capsule	Inhalation use	blister (PA/Alu/PVC	- Alu) 150 (15 x 10 x 1) capsules (unit dose) (multipack) + 15 inhalers		bemrist-breezhaler	Bemrist Breezhaler	EU/1/20/1441	indacaterol;Mometasone furoate	indacaterol;mometasone	R03AK	Novartis Europharm Limited 	https://www.ema.europa.eu/en/medicines/human/EPAR/bemrist-breezhaler	Authorised
