product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
24-0194-01	Enzalutamide Hexal 40 mg film-coated tablets	24-0194	19-JUL-24	NL/H/5851/001	40 mg	Film-coated tablet	40 mg	Carton box, OPA/Al/PVC/Al blister, N112	112
24-0194-02	Enzalutamide Hexal 40 mg film-coated tablets	24-0194	19-JUL-24	NL/H/5851/001	40 mg	Film-coated tablet	40 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N112	112
24-0194-03	Enzalutamide Hexal 40 mg film-coated tablets	24-0194	19-JUL-24	NL/H/5851/001	40 mg	Film-coated tablet	40 mg	Carton box, OPA/Al/PVC/Al blister, N112	112
24-0194-04	Enzalutamide Hexal 40 mg film-coated tablets	24-0194	19-JUL-24	NL/H/5851/001	40 mg	Film-coated tablet	40 mg	Carton box, HDPE bottle, N112	112
24-0195-01	Enzalutamide Hexal 80 mg film-coated tablets	24-0195	19-JUL-24	NL/H/5851/002	80 mg	Film-coated tablet	80 mg	Carton box, OPA/Al/PVC/Al blister, N56	56
24-0195-02	Enzalutamide Hexal 80 mg film-coated tablets	24-0195	19-JUL-24	NL/H/5851/002	80 mg	Film-coated tablet	80 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N56	56
24-0195-03	Enzalutamide Hexal 80 mg film-coated tablets	24-0195	19-JUL-24	NL/H/5851/002	80 mg	Film-coated tablet	80 mg	Carton box, OPA/Al/PVC/Al blister, N56	56
24-0195-04	Enzalutamide Hexal 80 mg film-coated tablets	24-0195	19-JUL-24	NL/H/5851/002	80 mg	Film-coated tablet	80 mg	Carton box, HDPE bottle, N56	56
25-0301-01	Enzalutamide Hexal 160 mg film-coated tablets	25-0301	12-DEC-25	NL/H/5851/003	160 mg	Film-coated tablet	160 mg	Carton box, OPA/Al/PVC/Al blister, N28	28
25-0301-02	Enzalutamide Hexal 160 mg film-coated tablets	25-0301	12-DEC-25	NL/H/5851/003	160 mg	Film-coated tablet	160 mg	Carton box, OPA/Al/PVC/Al blister, N56	56
25-0301-03	Enzalutamide Hexal 160 mg film-coated tablets	25-0301	12-DEC-25	NL/H/5851/003	160 mg	Film-coated tablet	160 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N28	28
25-0301-04	Enzalutamide Hexal 160 mg film-coated tablets	25-0301	12-DEC-25	NL/H/5851/003	160 mg	Film-coated tablet	160 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N56	56
