ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/99/128/001	21082640	Interferon Alfa-2b 1000000 UNT Injection	OMOP376558	EXACT			2025-12-04
EU/1/99/128/002	21033531	Interferon Alfa-2b 3000000 UNT Injection	OMOP376542	EXACT			2025-12-04
EU/1/99/128/003	21033531	Interferon Alfa-2b 3000000 UNT Injection	OMOP376542	EXACT			2025-12-04
EU/1/99/128/004	35606690	interferon alfa-2b Injection	1720877	BROAD		Interferon Alfa-2b 5000000 UNT Injection	2025-12-04
EU/1/99/128/005	35606690	interferon alfa-2b Injection	1720877	BROAD		Interferon Alfa-2b 5000000 UNT Injection	2025-12-04
EU/1/99/128/006	35606691	interferon alfa-2b 10000000 UNT Injection	1720878	EXACT			2025-12-04
EU/1/99/128/007	35606691	interferon alfa-2b 10000000 UNT Injection	1720878	EXACT			2025-12-04
EU/1/99/128/008	35606691	interferon alfa-2b 10000000 UNT Injection	1720878	EXACT			2025-12-04
EU/1/99/128/009	21033531	Interferon Alfa-2b 3000000 UNT Injection	OMOP376542	EXACT			2025-12-04
EU/1/99/128/010	21033531	Interferon Alfa-2b 3000000 UNT Injection	OMOP376542	EXACT			2025-12-04
EU/1/99/128/011	21033531	Interferon Alfa-2b 3000000 UNT Injection	OMOP376542	EXACT			2025-12-04
EU/1/99/128/012	21033531	Interferon Alfa-2b 3000000 UNT Injection	OMOP376542	EXACT			2025-12-04
EU/1/99/128/013	35606690	interferon alfa-2b Injection	1720877	BROAD		Interferon Alfa-2b 5000000 UNT Injection	2025-12-04
EU/1/99/128/014	35606690	interferon alfa-2b Injection	1720877	BROAD		Interferon Alfa-2b 5000000 UNT Injection	2025-12-04
EU/1/99/128/015	35606690	interferon alfa-2b Injection	1720877	BROAD		Interferon Alfa-2b 5000000 UNT Injection	2025-12-04
EU/1/99/128/016	35606690	interferon alfa-2b Injection	1720877	BROAD		Interferon Alfa-2b 5000000 UNT Injection	2025-12-04
EU/1/99/128/017	35606691	interferon alfa-2b 10000000 UNT Injection	1720878	EXACT			2025-12-04
EU/1/99/128/018	35606691	interferon alfa-2b 10000000 UNT Injection	1720878	EXACT			2025-12-04
EU/1/99/128/019	35606691	interferon alfa-2b 10000000 UNT Injection	1720878	EXACT			2025-12-04
EU/1/99/128/020	35606691	interferon alfa-2b 10000000 UNT Injection	1720878	EXACT			2025-12-04
EU/1/99/128/021	19016968	interferon alfa-2b 6000000 UNT/ML Injectable Solution [Viraferon]	153222	EXACT			2025-12-04
EU/1/99/128/022	19016968	interferon alfa-2b 6000000 UNT/ML Injectable Solution [Viraferon]	153222	EXACT			2025-12-04
EU/1/99/128/023	19016968	interferon alfa-2b 6000000 UNT/ML Injectable Solution [Viraferon]	153222	EXACT			2025-12-04
EU/1/99/128/024	19016968	interferon alfa-2b 6000000 UNT/ML Injectable Solution [Viraferon]	153222	EXACT			2025-12-04
EU/1/99/128/025	1380129	interferon alfa-2b 10000000 UNT/ML Injectable Solution	545289	EXACT			2025-12-04
EU/1/99/128/026	1380129	interferon alfa-2b 10000000 UNT/ML Injectable Solution	545289	EXACT			2025-12-04
EU/1/99/128/027	1380129	interferon alfa-2b 10000000 UNT/ML Injectable Solution	545289	EXACT			2025-12-04
EU/1/99/128/028	1380129	interferon alfa-2b 10000000 UNT/ML Injectable Solution	545289	EXACT			2025-12-04
EU/1/99/128/029	1380126	interferon alfa-2b 15000000 UNT/ML	346255	BROAD		interferon alfa-2b 15000000 UNT/ML Cartridge	2025-12-04
EU/1/99/128/030	1380126	interferon alfa-2b 15000000 UNT/ML	346255	BROAD		interferon alfa-2b 15000000 UNT/ML Cartridge	2025-12-04
EU/1/99/128/031	1380126	interferon alfa-2b 15000000 UNT/ML	346255	BROAD		interferon alfa-2b 15000000 UNT/ML Cartridge	2025-12-04
EU/1/99/128/032	1380122	interferon alfa-2b 25000000 UNT/ML	329872	BROAD		interferon alfa-2b 25000000 UNT/ML Cartridge	2025-12-04
EU/1/99/128/033	1380122	interferon alfa-2b 25000000 UNT/ML	329872	BROAD		interferon alfa-2b 25000000 UNT/ML Cartridge	2025-12-04
EU/1/99/128/034	1380122	interferon alfa-2b 25000000 UNT/ML	329872	BROAD		interferon alfa-2b 25000000 UNT/ML Cartridge	2025-12-04
EU/1/99/128/035	2921550	interferon alfa-2b 50000000 UNT/ML Cartridge	OMOP5138371	EXACT			2025-12-04
EU/1/99/128/036	2921550	interferon alfa-2b 50000000 UNT/ML Cartridge	OMOP5138371	EXACT			2025-12-04
EU/1/99/128/037	2921550	interferon alfa-2b 50000000 UNT/ML Cartridge	OMOP5138371	EXACT			2025-12-04
