product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
22-0179-01	40220493	sufentanil 0.05 MG/ML Injection	1809100				
22-0179-02	40220493	sufentanil 0.05 MG/ML Injection	1809100				
22-0179-03	40220493	sufentanil 0.05 MG/ML Injection	1809100				
22-0179-04	40220493	sufentanil 0.05 MG/ML Injection	1809100				
22-0180-01	40220493	sufentanil 0.05 MG/ML Injection	1809100				
22-0180-02	40220493	sufentanil 0.05 MG/ML Injection	1809100				
22-0180-03	40220493	sufentanil 0.05 MG/ML Injection	1809100				
22-0180-04	40220493	sufentanil 0.05 MG/ML Injection	1809100				
22-0180-05	40220493	sufentanil 0.05 MG/ML Injection	1809100				
22-0180-06	40220493	sufentanil 0.05 MG/ML Injection	1809100				
