cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
606671	80199	VORICONAZOL NORMON 200 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Voriconazol 200 mg comprimido	200 mg	Blister	100	comprimido	VORICONAZOL 200 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J02AC03 - Voriconazol	LABORATORIOS NORMON S.A.	0	1	0	0
606793	81101	VORICONAZOL ARISTO 50 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Voriconazol 50 mg comprimido	50 mg	Blister	100	comprimido	VORICONAZOL 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J02AC03 - Voriconazol	ARISTO PHARMA GMBH	0	1	0	0
606795	81100	VORICONAZOL ARISTO 100 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Voriconazol 100 mg comprimido	100 mg	Blister	100	comprimido	VORICONAZOL 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J02AC03 - Voriconazol	ARISTO PHARMA GMBH	0	0	0	0
606799	81099	VORICONAZOL ARISTO 200 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Voriconazol 200 mg comprimido	200 mg	Blister	100	comprimido	VORICONAZOL 200 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J02AC03 - Voriconazol	ARISTO PHARMA GMBH	0	1	0	0
699810	78018	VORICONAZOL SANDOZ 50 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Voriconazol 50 mg comprimido	50 mg	Blister	28	comprimido	VORICONAZOL 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J02AC03 - Voriconazol	SANDOZ FARMACEUTICA S.A.	0	1	0	0
699816	78021	VORICONAZOL SANDOZ 200 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Voriconazol 200 mg comprimido	200 mg	Blister	28	comprimido	VORICONAZOL 200 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J02AC03 - Voriconazol	SANDOZ FARMACEUTICA S.A.	0	1	0	0
703958	79141	VORICONAZOL SANDOZ 200 MG POLVO PARA SOLUCION PARA PERFUSION EFG	Voriconazol 200 mg inyectable perfusión	200 mg	Vial	1	vial para inyección	VORICONAZOL 200 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN PARA PERFUSIÓN	J02AC03 - Voriconazol	SANDOZ FARMACEUTICA S.A.	0	1	0	0
704238	79206	VORICONAZOL TEVA 50 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Voriconazol 50 mg comprimido	50 mg	Blister	28	comprimido	VORICONAZOL 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J02AC03 - Voriconazol	TEVA PHARMA S.L.U.	0	1	0	0
704239	79206	VORICONAZOL TEVA 50 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Voriconazol 50 mg comprimido	50 mg	Blister	56	comprimido	VORICONAZOL 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J02AC03 - Voriconazol	TEVA PHARMA S.L.U.	0	1	0	0
704241	79207	VORICONAZOL TEVA 200 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Voriconazol 200 mg comprimido	200 mg	Blister	14	comprimido	VORICONAZOL 200 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	J02AC03 - Voriconazol	TEVA PHARMA S.L.U.	0	1	0	0
