cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
663771	09533002	21058646	20 ML tocophersolan 50 MG/ML Oral Solution [Vedrop]	OMOP313462	EXACT			2026-03-30
663772	09533003	21068940	60 ML tocophersolan 50 MG/ML Oral Solution [Vedrop]	OMOP319831	EXACT			2026-03-30
