codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
041021015	041021	40230794	2 ML eribulin mesylate 0.5 MG/ML Injection [Halaven]	1045460	EXACT	auto-linked from EMA 002084		2026-06-12
041021027	041021	40230794	2 ML eribulin mesylate 0.5 MG/ML Injection [Halaven]	1045460	EXACT	auto-linked from EMA 002084		2026-06-12
041021039	041021	40230794	2 ML eribulin mesylate 0.5 MG/ML Injection [Halaven]	1045460	EXACT	auto-linked from EMA 002084		2026-06-12
041021041	041021	40230794	2 ML eribulin mesylate 0.5 MG/ML Injection [Halaven]	1045460	EXACT	auto-linked from EMA 002084		2026-06-12
050248018	050248	40230794	2 ML eribulin mesylate 0.5 MG/ML Injection [Halaven]	1045460	EXACT	auto-linked from EMA 002084		2026-06-12
050893015	050893	40230794	2 ML eribulin mesylate 0.5 MG/ML Injection [Halaven]	1045460	EXACT	auto-linked from EMA 002084		2026-06-12
050893027	050893	40230794	2 ML eribulin mesylate 0.5 MG/ML Injection [Halaven]	1045460	EXACT	auto-linked from EMA 002084		2026-06-12
051073017	051073	40230794	2 ML eribulin mesylate 0.5 MG/ML Injection [Halaven]	1045460	EXACT	auto-linked from EMA 002084		2026-06-12
051073029	051073	40230794	2 ML eribulin mesylate 0.5 MG/ML Injection [Halaven]	1045460	EXACT	auto-linked from EMA 002084		2026-06-12
051108013	051108	40230794	2 ML eribulin mesylate 0.5 MG/ML Injection [Halaven]	1045460	EXACT	auto-linked from EMA 002084		2026-06-12
051306013	051306	40230794	2 ML eribulin mesylate 0.5 MG/ML Injection [Halaven]	1045460	EXACT	auto-linked from EMA 002084		2026-06-12
