cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
721830	1181265025	SEGLUROMET 7,5 MG/1.000 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Ertugliflozina/Metformina 7,5 mg/1.000 mg comprimido comprimido	7,5 mg/1.000 mg	Blister	56	comprimido	ERTUGLIFLOZINA ACIDO L-PIROGLUTAMICO 7,5 mg|METFORMINA HIDROCLORURO 1.000 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	A10BD23 - Metformina y ertugliflozina	MERCK SHARP & DOHME B.V.	0	0	0	0
721831	1181265011	SEGLUROMET 2,5 MG/1.000 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Ertugliflozina/Metformina 2,5 mg/1.000 mg comprimido	2,5 mg/1.000 mg	Blister	56	comprimido	ERTUGLIFLOZINA ACIDO L-PIROGLUTAMICO 2,5 mg|METFORMINA HIDROCLORURO 1.000 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	A10BD23 - Metformina y ertugliflozina	MERCK SHARP & DOHME B.V.	0	0	0	0
