codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
036983017	036983	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
036983029	036983	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
036983031	036983	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
036983043	036983	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
036983056	036983	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
036983068	036983	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
036983070	036983	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
036983082	036983	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
036983094	036983	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
036983106	036983	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
043874015	043874	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
043874027	043874	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
043874039	043874	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
043874041	043874	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
043874054	043874	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
043874066	043874	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
043874078	043874	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
043934013	043934	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
043934025	043934	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
043934037	043934	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
043934049	043934	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
043934052	043934	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
043934064	043934	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
043934076	043934	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
043934088	043934	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
043934090	043934	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
043934102	043934	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
043934114	043934	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
043934126	043934	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
043934138	043934	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
043934140	043934	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
043934153	043934	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
043934165	043934	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
044097018	044097	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
044097020	044097	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
044097032	044097	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
044097044	044097	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
044097057	044097	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
044097069	044097	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
044097071	044097	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
044180014	044180	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
044180026	044180	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
044180038	044180	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
044206011	044206	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
044206023	044206	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
044206035	044206	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
044206047	044206	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
044206050	044206	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
044206062	044206	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
044206074	044206	715735	rasagiline 1 MG Oral Tablet [Azilect]	637185	EXACT	auto-linked from EMA 000574		2026-06-12
