ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/06/361/001	EMEA/H/C/000654	150 μl / ml	Gas and solvent for dispersion for injection/infusion	Intravenous use	Vial (glass)	1.5 ml	4 vials	Luminity
EU/1/06/361/002	EMEA/H/C/000654	150 μl / ml	Gas and solvent for dispersion for injection/infusion	Intravenous use	Vial (glass)	1.5 ml	1 vial	Luminity
