codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
039827011	039827	REVOLADE	25 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTER(PA/ALU/PVC/ALU)- 14 COMPRESSE	ELTROMBOPAG OLAMINA	ELTROMBOPAG OLAMINA			Compressa rivestita con film	B02BX05	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
039827023	039827	REVOLADE	25 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTER(PA/ALU/PVC/ALU)- 28 COMPRESSE	ELTROMBOPAG OLAMINA	ELTROMBOPAG OLAMINA			Compressa rivestita con film	B02BX05	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
039827035	039827	REVOLADE	25 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTER(PA/ALU/PVC/ALU)- 84(3X28) COMPRESSE	ELTROMBOPAG OLAMINA	ELTROMBOPAG OLAMINA			Compressa rivestita con film	B02BX05	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
039827047	039827	REVOLADE	50 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTER(PA/ALU/PVC/ALU)- 14 COMPRESSE	ELTROMBOPAG OLAMINA	ELTROMBOPAG OLAMINA			Compressa rivestita con film	B02BX05	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
039827050	039827	REVOLADE	50 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTER(PA/ALU/PVC/ALU)- 28 COMPRESSE	ELTROMBOPAG OLAMINA	ELTROMBOPAG OLAMINA			Compressa rivestita con film	B02BX05	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
039827062	039827	REVOLADE	50 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTER(PA/ALU/PVC/ALU)- 84(3X28) COMPRESSE	ELTROMBOPAG OLAMINA	ELTROMBOPAG OLAMINA			Compressa rivestita con film	B02BX05	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
039827074	039827	REVOLADE	75 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTER (PA/ALU/PVC/ALU) -  14 COMPRESSE	ELTROMBOPAG OLAMINA	ELTROMBOPAG OLAMINA			Compressa rivestita con film	B02BX05	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
039827086	039827	REVOLADE	75 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTER (PA/ALU/PVC/ALU) -  28 COMPRESSE	ELTROMBOPAG OLAMINA	ELTROMBOPAG OLAMINA			Compressa rivestita con film	B02BX05	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
039827098	039827	REVOLADE	75 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTER (PA/ALU/PVC/ALU) -  84(3X28) COMPRESSE	ELTROMBOPAG OLAMINA	ELTROMBOPAG OLAMINA			Compressa rivestita con film	B02BX05	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
039827100	039827	REVOLADE	12,5 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTER (PA/ALU/PVC/ALU) - 14 COMPRESSE	ELTROMBOPAG OLAMINA	ELTROMBOPAG OLAMINA			Compressa rivestita con film	B02BX05	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
