product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
25-0256-01	Apixaban Umedica 2.5 mg film-coated tablets	25-0256	24-OCT-25	HR/H/0287/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/Al blister, N10	10
25-0256-02	Apixaban Umedica 2.5 mg film-coated tablets	25-0256	24-OCT-25	HR/H/0287/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/Al blister, N20	20
25-0256-03	Apixaban Umedica 2.5 mg film-coated tablets	25-0256	24-OCT-25	HR/H/0287/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/Al blister, N60	60
25-0256-04	Apixaban Umedica 2.5 mg film-coated tablets	25-0256	24-OCT-25	HR/H/0287/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/Al blister, N168	168
25-0256-05	Apixaban Umedica 2.5 mg film-coated tablets	25-0256	24-OCT-25	HR/H/0287/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/Al blister, N200	200
25-0256-06	Apixaban Umedica 2.5 mg film-coated tablets	25-0256	24-OCT-25	HR/H/0287/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/Al perforated unit dose blister, N60	60
25-0256-07	Apixaban Umedica 2.5 mg film-coated tablets	25-0256	24-OCT-25	HR/H/0287/001	2.5 mg	Film-coated tablet	2,5 mg	Carton box, PVC/PVDC/Al perforated unit dose blister, N100	100
25-0257-01	Apixaban Umedica 5 mg film-coated tablets	25-0257	24-OCT-25	HR/H/0287/002	5 mg	Film-coated tablet	5 mg	Carton box, PVC/PVDC/Al blister, N14	14
25-0257-02	Apixaban Umedica 5 mg film-coated tablets	25-0257	24-OCT-25	HR/H/0287/002	5 mg	Film-coated tablet	5 mg	Carton box, PVC/PVDC/Al blister, N20	20
25-0257-03	Apixaban Umedica 5 mg film-coated tablets	25-0257	24-OCT-25	HR/H/0287/002	5 mg	Film-coated tablet	5 mg	Carton box, PVC/PVDC/Al blister, N28	28
25-0257-04	Apixaban Umedica 5 mg film-coated tablets	25-0257	24-OCT-25	HR/H/0287/002	5 mg	Film-coated tablet	5 mg	Carton box, PVC/PVDC/Al blister, N56	56
25-0257-05	Apixaban Umedica 5 mg film-coated tablets	25-0257	24-OCT-25	HR/H/0287/002	5 mg	Film-coated tablet	5 mg	Carton box, PVC/PVDC/Al blister, N60	60
25-0257-06	Apixaban Umedica 5 mg film-coated tablets	25-0257	24-OCT-25	HR/H/0287/002	5 mg	Film-coated tablet	5 mg	Carton box, PVC/PVDC/Al blister, N168	168
25-0257-07	Apixaban Umedica 5 mg film-coated tablets	25-0257	24-OCT-25	HR/H/0287/002	5 mg	Film-coated tablet	5 mg	Carton box, PVC/PVDC/Al blister, N200	200
25-0257-08	Apixaban Umedica 5 mg film-coated tablets	25-0257	24-OCT-25	HR/H/0287/002	5 mg	Film-coated tablet	5 mg	Carton box, PVC/PVDC/Al perforated unit dose blister, N100	100
