ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/08/475/001	EMEA/H/C/000961	2.5 mg	Film-coated tablet	Oral use	blister (alu/alu)	28 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/002	EMEA/H/C/000961	2.5 mg	Film-coated tablet	Oral use	blister (alu/alu)	35 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/003	EMEA/H/C/000961	2.5 mg	Film-coated tablet	Oral use	blister (alu/alu)	56 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/004	EMEA/H/C/000961	2.5 mg	Film-coated tablet	Oral use	blister (alu/alu)	70 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/005	EMEA/H/C/000961	2.5 mg	Film-coated tablet	Oral use	bottle (HDPE)	250 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/006	EMEA/H/C/000961	2.5 mg	Film-coated tablet	Oral use	bottle (HDPE)	500 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/007	EMEA/H/C/000961	5 mg	Film-coated tablet	Oral use	blister (alu/alu)	28 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/008	EMEA/H/C/000961	5 mg	Film-coated tablet	Oral use	blister (alu/alu)	35 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/009	EMEA/H/C/000961	5 mg	Film-coated tablet	Oral use	blister (alu/alu)	56 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/010	EMEA/H/C/000961	5 mg	Film-coated tablet	Oral use	blister (alu/alu)	70 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/011	EMEA/H/C/000961	5 mg	Film-coated tablet	Oral use	bottle (HDPE)	250 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/012	EMEA/H/C/000961	5 mg	Film-coated tablet	Oral use	bottle (HDPE)	500 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/013	EMEA/H/C/000961	5 mg	Film-coated tablet	Oral use	blister (alu/alu)	28 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/014	EMEA/H/C/000961	7.5 mg	Film-coated tablet	Oral use	blister (alu/alu)	35 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/015	EMEA/H/C/000961	7.5 mg	Film-coated tablet	Oral use	blister (alu/alu)	56 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/016	EMEA/H/C/000961	7.5 mg	Film-coated tablet	Oral use	blister (alu/alu)	70 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/017	EMEA/H/C/000961	7.5 mg	Film-coated tablet	Oral use	bottle (HDPE)	100 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/018	EMEA/H/C/000961	10 mg	Film-coated tablet	Oral use	blister (alu/alu)	7 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/019	EMEA/H/C/000961	10 mg	Film-coated tablet	Oral use	blister (alu/alu)	28 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/020	EMEA/H/C/000961	10 mg	Film-coated tablet	Oral use	blister (alu/alu)	35 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/021	EMEA/H/C/000961	10 mg	Film-coated tablet	Oral use	blister (alu/alu)	56 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/022	EMEA/H/C/000961	10 mg	Film-coated tablet	Oral use	blister (alu/alu)	70 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/023	EMEA/H/C/000961	10 mg	Film-coated tablet	Oral use	bottle (HDPE)	100 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/024	EMEA/H/C/000961	10 mg	Film-coated tablet	Oral use	bottle (HDPE)	500 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/025	EMEA/H/C/000961	15 mg	Film-coated tablet	Oral use	blister (alu/alu)	28 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/026	EMEA/H/C/000961	15 mg	Film-coated tablet	Oral use	blister (alu/alu)	35 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/027	EMEA/H/C/000961	15 mg	Film-coated tablet	Oral use	blister (alu/alu)	56 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/028	EMEA/H/C/000961	15 mg	Film-coated tablet	Oral use	blister (alu/alu)	70 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/029	EMEA/H/C/000961	15 mg	Film-coated tablet	Oral use	bottle (HDPE)	100 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/030	EMEA/H/C/000961	20 mg	Film-coated tablet	Oral use	blister (alu/alu)	28 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/031	EMEA/H/C/000961	20 mg	Film-coated tablet	Oral use	blister (alu/alu)	35 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/032	EMEA/H/C/000961	20 mg	Film-coated tablet	Oral use	blister (alu/alu)	56 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/033	EMEA/H/C/000961	20 mg	Film-coated tablet	Oral use	blister (alu/alu)	70 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/034	EMEA/H/C/000961	20 mg	Film-coated tablet	Oral use	bottle (HDPE)	100 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
EU/1/08/475/035	EMEA/H/C/000961	2.5 mg	Film-coated tablet	Oral use	blister (alu/alu)	10 tablets		olanzapine-viatris	Olanzapine Viatris	EU/1/08/475	olanzapine	olanzapine	N05AH03	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-viatris	Authorised
