codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
029005016	029005	40993062	Cladribine 2 MG/ML Injectable Solution	OMOP2191024	EXACT	auto-linked from EMA 000504		2026-06-12
029005028	029005	40993062	Cladribine 2 MG/ML Injectable Solution	OMOP2191024	EXACT	auto-linked from EMA 000504		2026-06-12
029005030	029005	40993062	Cladribine 2 MG/ML Injectable Solution	OMOP2191024	EXACT	auto-linked from EMA 000504		2026-06-12
038237018	038237	40993062	Cladribine 2 MG/ML Injectable Solution	OMOP2191024	EXACT	auto-linked from EMA 000504		2026-06-12
038237020	038237	40993062	Cladribine 2 MG/ML Injectable Solution	OMOP2191024	EXACT	auto-linked from EMA 000504		2026-06-12
045615010	045615	40993062	Cladribine 2 MG/ML Injectable Solution	OMOP2191024	EXACT	auto-linked from EMA 000504		2026-06-12
045615022	045615	40993062	Cladribine 2 MG/ML Injectable Solution	OMOP2191024	EXACT	auto-linked from EMA 000504		2026-06-12
045615034	045615	40993062	Cladribine 2 MG/ML Injectable Solution	OMOP2191024	EXACT	auto-linked from EMA 000504		2026-06-12
045615046	045615	40993062	Cladribine 2 MG/ML Injectable Solution	OMOP2191024	EXACT	auto-linked from EMA 000504		2026-06-12
045615059	045615	40993062	Cladribine 2 MG/ML Injectable Solution	OMOP2191024	EXACT	auto-linked from EMA 000504		2026-06-12
045615061	045615	40993062	Cladribine 2 MG/ML Injectable Solution	OMOP2191024	EXACT	auto-linked from EMA 000504		2026-06-12
