codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
026109049	026109	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
037727017	037727	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
037727029	037727	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
037727031	037727	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
037727043	037727	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
037727056	037727	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
037727070	037727	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
037727082	037727	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
037727094	037727	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
037727106	037727	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
037727118	037727	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
037727120	037727	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
037727132	037727	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
039235015	039235	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
039235027	039235	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
039235039	039235	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
039235041	039235	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
039235054	039235	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
042021016	042021	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
042021028	042021	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
042021030	042021	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
042021042	042021	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
042021055	042021	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
042021067	042021	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
042021079	042021	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
042021081	042021	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
050189012	050189	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
050189024	050189	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
050189036	050189	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
050189048	050189	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
050189051	050189	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
050189063	050189	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
050189075	050189	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
050189087	050189	21032731	Midazolam 5 MG/ML Oral Solution [Buccolam]	OMOP362310	EXACT	auto-linked from EMA 002267		2026-06-12
