ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/02/219/001	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/02/219/002	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/02/219/003	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/02/219/005	21085124	Memantine 10 MG/ML Oral Solution	OMOP255733	EXACT		memantine hydrochloride 10 MG/ML Oral Solution	2025-12-04
EU/1/02/219/006	21085124	Memantine 10 MG/ML Oral Solution	OMOP255733	EXACT		memantine hydrochloride 10 MG/ML Oral Solution	2025-12-04
EU/1/02/219/007	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/02/219/008	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/02/219/009	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/02/219/010	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/02/219/011	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/02/219/012	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/02/219/013	21085124	Memantine 10 MG/ML Oral Solution	OMOP255733	EXACT		memantine hydrochloride 10 MG/ML Oral Solution	2025-12-04
EU/1/02/219/014	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/02/219/015	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/02/219/016	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/02/219/017	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/02/219/018	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/02/219/019	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/02/219/020	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/02/219/021	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/02/219/022	40066417	memantine Oral Tablet	372757	BROAD		{7 (memantine hydrochloride 5 MG Oral Tablet) / 7 (memantine hydrochloride 10 MG Oral Tablet) / 7 (memantine hydrochloride 15 MG Oral Tablet) / 7 (memantine hydrochloride 20 MG Oral Tablet) } Pack	2025-12-04
EU/1/02/219/023	40222850	memantine hydrochloride 20 MG Oral Tablet	996752	EXACT			2025-12-04
EU/1/02/219/024	40222850	memantine hydrochloride 20 MG Oral Tablet	996752	EXACT			2025-12-04
EU/1/02/219/025	40222850	memantine hydrochloride 20 MG Oral Tablet	996752	EXACT			2025-12-04
EU/1/02/219/026	40222850	memantine hydrochloride 20 MG Oral Tablet	996752	EXACT			2025-12-04
EU/1/02/219/027	40222850	memantine hydrochloride 20 MG Oral Tablet	996752	EXACT			2025-12-04
EU/1/02/219/028	40222850	memantine hydrochloride 20 MG Oral Tablet	996752	EXACT			2025-12-04
EU/1/02/219/029	40222850	memantine hydrochloride 20 MG Oral Tablet	996752	EXACT			2025-12-04
EU/1/02/219/030	40222850	memantine hydrochloride 20 MG Oral Tablet	996752	EXACT			2025-12-04
EU/1/02/219/031	40222850	memantine hydrochloride 20 MG Oral Tablet	996752	EXACT			2025-12-04
EU/1/02/219/032	40222850	memantine hydrochloride 20 MG Oral Tablet	996752	EXACT			2025-12-04
EU/1/02/219/033	40222850	memantine hydrochloride 20 MG Oral Tablet	996752	EXACT			2025-12-04
EU/1/02/219/034	40222850	memantine hydrochloride 20 MG Oral Tablet	996752	EXACT			2025-12-04
EU/1/02/219/035	40222850	memantine hydrochloride 20 MG Oral Tablet	996752	EXACT			2025-12-04
