codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
030809014	030809	SOLUZIONE POLISALINICA CONCENTRATA CON POTASSIO MONICO	CONCENTRATO PER SOLUZIONE PER INFUSIONE- 5 FIALE 10 ML SOLUZIONE I	SODIO LATTATO AL 60%/SODIO CLORURO/POTASSIO CLORURO/SODIO FOSFATO MONOBASICO BIIDRATO/SODIO FOSFATO DIBASICO DIIDRATO	POTASSIO CLORURO|SODIO CLORURO|SODIO FOSFATO DIBASICO DIIDRATO|SODIO FOSFATO MONOBASICO BIIDRATO|SODIO LATTATO AL 60%	||||	||||	Concentrato per soluzione per infusione	B05XA30	MONICO S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
030809026	030809	SOLUZIONE POLISALINICA CONCENTRATA CON POTASSIO MONICO	CONCENTRATO PER SOLUZIONE PER INFUSIONE- 10 FIALE 20 ML SOLUZIONE II	SODIO LATTATO AL 60%/SODIO CLORURO/POTASSIO CLORURO/SODIO FOSFATO MONOBASICO BIIDRATO/SODIO FOSFATO DIBASICO DIIDRATO	POTASSIO CLORURO|SODIO CLORURO|SODIO FOSFATO DIBASICO DIIDRATO|SODIO FOSFATO MONOBASICO BIIDRATO|SODIO LATTATO AL 60%	||||	||||	Concentrato per soluzione per infusione	B05XA30	MONICO S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
