ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/20/1520/001	EMEA/H/C/005734	2.5 mg	Capsule, hard	Oral use	blister (OPA/Alu/PVC- PET/Alu)	7 x 1 capsule (unit dose)		lenalidomide-krka-dd-novo-mesto	Lenalidomide Krka d.d. Novo mesto	EU/1/20/1520	lenalidomide hydrochloride monohydrate	lenalidomide	L04AX04	Krka, d.d., Novo mesto 	https://www.ema.europa.eu/en/medicines/human/EPAR/lenalidomide-krka-dd-novo-mesto	Authorised
EU/1/20/1520/002	EMEA/H/C/005734	2.5 mg	Capsule, hard	Oral use	blister (OPA/Alu/PVC- PET/Alu)	21 x 1 capsule (unit dose)		lenalidomide-krka-dd-novo-mesto	Lenalidomide Krka d.d. Novo mesto	EU/1/20/1520	lenalidomide hydrochloride monohydrate	lenalidomide	L04AX04	Krka, d.d., Novo mesto 	https://www.ema.europa.eu/en/medicines/human/EPAR/lenalidomide-krka-dd-novo-mesto	Authorised
EU/1/20/1520/003	EMEA/H/C/005734	5 mg	Capsule, hard	Oral use	blister (OPA/Alu/PVC- PET/Alu)	7 x 1 capsule (unit dose)		lenalidomide-krka-dd-novo-mesto	Lenalidomide Krka d.d. Novo mesto	EU/1/20/1520	lenalidomide hydrochloride monohydrate	lenalidomide	L04AX04	Krka, d.d., Novo mesto 	https://www.ema.europa.eu/en/medicines/human/EPAR/lenalidomide-krka-dd-novo-mesto	Authorised
EU/1/20/1520/004	EMEA/H/C/005734	5 mg	Capsule, hard	Oral use	blister (OPA/Alu/PVC- PET/Alu)	21 x 1 capsule (unit dose)		lenalidomide-krka-dd-novo-mesto	Lenalidomide Krka d.d. Novo mesto	EU/1/20/1520	lenalidomide hydrochloride monohydrate	lenalidomide	L04AX04	Krka, d.d., Novo mesto 	https://www.ema.europa.eu/en/medicines/human/EPAR/lenalidomide-krka-dd-novo-mesto	Authorised
EU/1/20/1520/005	EMEA/H/C/005734	7.5 mg	Capsule, hard	Oral use	blister (OPA/Alu/PVC- PET/Alu)	7 x 1 capsule (unit dose)		lenalidomide-krka-dd-novo-mesto	Lenalidomide Krka d.d. Novo mesto	EU/1/20/1520	lenalidomide hydrochloride monohydrate	lenalidomide	L04AX04	Krka, d.d., Novo mesto 	https://www.ema.europa.eu/en/medicines/human/EPAR/lenalidomide-krka-dd-novo-mesto	Authorised
EU/1/20/1520/006	EMEA/H/C/005734	7.5 mg	Capsule, hard	Oral use	blister (OPA/Alu/PVC- PET/Alu)	21 x 1 capsule(unit dose)		lenalidomide-krka-dd-novo-mesto	Lenalidomide Krka d.d. Novo mesto	EU/1/20/1520	lenalidomide hydrochloride monohydrate	lenalidomide	L04AX04	Krka, d.d., Novo mesto 	https://www.ema.europa.eu/en/medicines/human/EPAR/lenalidomide-krka-dd-novo-mesto	Authorised
EU/1/20/1520/007	EMEA/H/C/005734	10 mg	Capsule, hard	Oral use	blister (OPA/Alu/PVC- PET/Alu)	7 x 1 capsule (unit dose)		lenalidomide-krka-dd-novo-mesto	Lenalidomide Krka d.d. Novo mesto	EU/1/20/1520	lenalidomide hydrochloride monohydrate	lenalidomide	L04AX04	Krka, d.d., Novo mesto 	https://www.ema.europa.eu/en/medicines/human/EPAR/lenalidomide-krka-dd-novo-mesto	Authorised
EU/1/20/1520/008	EMEA/H/C/005734	10 mg	Capsule, hard	Oral use	blister (OPA/Alu/PVC- PET/Alu)	21 x 1 capsule (unit dose)		lenalidomide-krka-dd-novo-mesto	Lenalidomide Krka d.d. Novo mesto	EU/1/20/1520	lenalidomide hydrochloride monohydrate	lenalidomide	L04AX04	Krka, d.d., Novo mesto 	https://www.ema.europa.eu/en/medicines/human/EPAR/lenalidomide-krka-dd-novo-mesto	Authorised
EU/1/20/1520/009	EMEA/H/C/005734	15 mg	Capsule, hard	Oral use	blister (OPA/Alu/PVC- PET/Alu)	7 x 1 capsule (unit dose)		lenalidomide-krka-dd-novo-mesto	Lenalidomide Krka d.d. Novo mesto	EU/1/20/1520	lenalidomide hydrochloride monohydrate	lenalidomide	L04AX04	Krka, d.d., Novo mesto 	https://www.ema.europa.eu/en/medicines/human/EPAR/lenalidomide-krka-dd-novo-mesto	Authorised
EU/1/20/1520/010	EMEA/H/C/005734	15 mg	Capsule, hard	Oral use	blister (OPA/Alu/PVC- PET/Alu)	21 x1 capsule (unit dose)		lenalidomide-krka-dd-novo-mesto	Lenalidomide Krka d.d. Novo mesto	EU/1/20/1520	lenalidomide hydrochloride monohydrate	lenalidomide	L04AX04	Krka, d.d., Novo mesto 	https://www.ema.europa.eu/en/medicines/human/EPAR/lenalidomide-krka-dd-novo-mesto	Authorised
EU/1/20/1520/011	EMEA/H/C/005734	20 mg	Capsule, hard	Oral use	blister (OPA/Alu/PVC- PET/Alu)	7 x 1 capsule (unit dose)		lenalidomide-krka-dd-novo-mesto	Lenalidomide Krka d.d. Novo mesto	EU/1/20/1520	lenalidomide hydrochloride monohydrate	lenalidomide	L04AX04	Krka, d.d., Novo mesto 	https://www.ema.europa.eu/en/medicines/human/EPAR/lenalidomide-krka-dd-novo-mesto	Authorised
EU/1/20/1520/012	EMEA/H/C/005734	20 mg	Capsule, hard	Oral use	blister (OPA/Alu/PVC- PET/Alu)	21 x 1 capsule (unit dose)		lenalidomide-krka-dd-novo-mesto	Lenalidomide Krka d.d. Novo mesto	EU/1/20/1520	lenalidomide hydrochloride monohydrate	lenalidomide	L04AX04	Krka, d.d., Novo mesto 	https://www.ema.europa.eu/en/medicines/human/EPAR/lenalidomide-krka-dd-novo-mesto	Authorised
EU/1/20/1520/013	EMEA/H/C/005734	25 mg	Capsule, hard	Oral use	blister (OPA/Alu/PVC- PET/Alu)	7 x 1 capsule (unit dose) Page 1/2		lenalidomide-krka-dd-novo-mesto	Lenalidomide Krka d.d. Novo mesto	EU/1/20/1520	lenalidomide hydrochloride monohydrate	lenalidomide	L04AX04	Krka, d.d., Novo mesto 	https://www.ema.europa.eu/en/medicines/human/EPAR/lenalidomide-krka-dd-novo-mesto	Authorised
EU/1/20/1520/014	EMEA/H/C/005734	25 mg	Capsule, hard	Oral use	blister (OPA/Alu/PVC- PET/Alu)	21 x 1capsule (unit dose) Page 2/2		lenalidomide-krka-dd-novo-mesto	Lenalidomide Krka d.d. Novo mesto	EU/1/20/1520	lenalidomide hydrochloride monohydrate	lenalidomide	L04AX04	Krka, d.d., Novo mesto 	https://www.ema.europa.eu/en/medicines/human/EPAR/lenalidomide-krka-dd-novo-mesto	Authorised
