cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
721350	1171262001	CRYSVITA 10 MG SOLUCION INYECTABLE	Burosumab 10 mg/ml inyectable 1 ml	10 mg/ml inyectable 1 ml	Vial	1	vial para inyección	BUROSUMAB 10 mg	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	M05BX05 - Burosumab	KYOWA KIRIN HOLDINGS B.V.	0	0	0	0
721351	1171262002	CRYSVITA 20 MG SOLUCION INYECTABLE	Burosumab 20 mg/ml inyectable 1 ml	20 mg/ml inyectable 1 ml	Vial	1	vial para inyección	BUROSUMAB 20 mg	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	M05BX05 - Burosumab	KYOWA KIRIN HOLDINGS B.V.	0	0	0	0
721352	1171262003	CRYSVITA 30 MG SOLUCION INYECTABLE	Burosumab 30 mg/ml inyectable 1 ml	30 mg/ml inyectable 1 ml	Vial	1	vial para inyección	BUROSUMAB 30 mg	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	M05BX05 - Burosumab	KYOWA KIRIN HOLDINGS B.V.	0	0	0	0
