codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
032887010	032887	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
040541017	040541	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
040541029	040541	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
040541031	040541	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
040541043	040541	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
040541056	040541	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
040541068	040541	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
040541070	040541	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
040541082	040541	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
040801019	040801	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
040801021	040801	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
041946017	041946	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
041946029	041946	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
041946031	041946	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
041946043	041946	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
041946056	041946	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
041946068	041946	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
042018010	042018	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
042018022	042018	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
042018034	042018	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
042155010	042155	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
042155022	042155	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
042155034	042155	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
042155046	042155	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
042155059	042155	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
050382011	050382	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
050382023	050382	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
050382035	050382	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
050382047	050382	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
050382050	050382	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
050382062	050382	735972	riluzole 50 MG Oral Tablet [Rilutek]	152915	EXACT	auto-linked from EMA 000109		2026-06-12
