codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
036906016	036906	LIOTIR	20 MCG / ML GOCCE ORALI, SOLUZIONE - FLACONE 20 ML	LIOTIRONINA SODICA	LIOTIRONINA SODICA			Gocce orali, soluzione	H03AA02	IBSA FARMACEUTICI ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
036906028	036906	LIOTIR	5 MCG/ML SOLUZIONE ORALE- 30 CONTENITORI MONODOSE DA 1 ML	LIOTIRONINA SODICA	LIOTIRONINA SODICA			Gocce orali, soluzione	H03AA02	IBSA FARMACEUTICI ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
036906030	036906	LIOTIR	10 MCG/ML SOLUZIONE ORALE- 30 CONTENITORI MONODOSE DA 1 ML	LIOTIRONINA SODICA	LIOTIRONINA SODICA			Gocce orali, soluzione	H03AA02	IBSA FARMACEUTICI ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
036906042	036906	LIOTIR	15 MCG/ML SOLUZIONE ORALE- 30 CONTENITORI MONODOSE DA 1 ML	LIOTIRONINA SODICA	LIOTIRONINA SODICA			Gocce orali, soluzione	H03AA02	IBSA FARMACEUTICI ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
036906055	036906	LIOTIR	20 MCG/ML SOLUZIONE ORALE- 30 CONTENITORI MONODOSE DA 1 ML	LIOTIRONINA SODICA	LIOTIRONINA SODICA			Gocce orali, soluzione	H03AA02	IBSA FARMACEUTICI ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
