cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
703404	78990	1391648	black cohosh extract	236665	BROAD		Cimicifuga racemosa rhizome preparation 20 MG Oral Tablet	2026-03-12
725309	64493	1391648	black cohosh extract	236665	BROAD		Cimicifuga racemosa rhizome preparation 20 MG Oral Tablet	2026-03-12
