product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/08/457/001	Efficib	EU/1/08/457/001	16-JUL-08	EMEA/H/C/000896	50 mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, PVDC/PE/PVC/Al blister, N14	14
EU/1/08/457/002	Efficib	EU/1/08/457/002	16-JUL-08	EMEA/H/C/000896	50 mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, PVDC/PE/PVC/Al blister, N28	28
EU/1/08/457/003	Efficib	EU/1/08/457/003	16-JUL-08	EMEA/H/C/000896	50 mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, PVDC/PE/PVC/Al blister, N56	56
EU/1/08/457/004	Efficib	EU/1/08/457/004	16-JUL-08	EMEA/H/C/000896	50 mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, PVDC/PE/PVC/Al blister, N112	112
EU/1/08/457/005	Efficib	EU/1/08/457/005	16-JUL-08	EMEA/H/C/000896	50 mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, PVDC/PE/PVC/Al blister, N168	168
EU/1/08/457/006	Efficib	EU/1/08/457/006	16-JUL-08	EMEA/H/C/000896	50 mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, PVDC/PE/PVC/Al blister, N196	196
EU/1/08/457/007	Efficib	EU/1/08/457/007	16-JUL-08	EMEA/H/C/000896	50 mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, PVDC/PE/PVC/Al blister, N50	50
EU/1/08/457/008	Efficib	EU/1/08/457/008	16-JUL-08	EMEA/H/C/000896	50 mg/1000 mg	Film-coated tablet	50 mg/1000 mg	Carton box, PVDC/PE/PVC/Al blister, N14	14
EU/1/08/457/009	Efficib	EU/1/08/457/009	16-JUL-08	EMEA/H/C/000896	50 mg/1000 mg	Film-coated tablet	50 mg/1000 mg	Carton box, PVDC/PE/PVC/Al blister, N28	28
EU/1/08/457/010	Efficib	EU/1/08/457/010	16-JUL-08	EMEA/H/C/000896	50 mg/1000 mg	Film-coated tablet	50 mg/1000 mg	Carton box, PVDC/PE/PVC/Al blister, N56	56
EU/1/08/457/011	Efficib	EU/1/08/457/011	16-JUL-08	EMEA/H/C/000896	50 mg/1000 mg	Film-coated tablet	50 mg/1000 mg	Carton box, PVDC/PE/PVC/Al blister, N112	112
EU/1/08/457/012	Efficib	EU/1/08/457/012	16-JUL-08	EMEA/H/C/000896	50 mg/1000 mg	Film-coated tablet	50 mg/1000 mg	Carton box, PVDC/PE/PVC/Al blister, N168	168
EU/1/08/457/013	Efficib	EU/1/08/457/013	16-JUL-08	EMEA/H/C/000896	50 mg/1000 mg	Film-coated tablet	50 mg/1000 mg	Carton box, PVDC/PE/PVC/Al blister, N196	196
EU/1/08/457/014	Efficib	EU/1/08/457/014	16-JUL-08	EMEA/H/C/000896	50 mg/1000 mg	Film-coated tablet	50 mg/1000 mg	Carton box, PVDC/PE/PVC/Al blister, N50	50
EU/1/08/457/015	Efficib	EU/1/08/457/015	02-JUN-09	EMEA/H/C/000896	50 mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, PVDC/PE/PVC/Al blister, N196	196
EU/1/08/457/016	Efficib	EU/1/08/457/016	02-JUN-09	EMEA/H/C/000896	50 mg/1000 mg	Film-coated tablet	50 mg/1000 mg	Carton box, PVDC/PE/PVC/Al blister, N196	196
EU/1/08/457/017	Efficib	EU/1/08/457/017	16-JUL-08	EMEA/H/C/000896	50 mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, PVDC/PE/PVC/Al blister, N168	168
EU/1/08/457/018	Efficib	EU/1/08/457/018	16-JUL-08	EMEA/H/C/000896	50 mg/1000 mg	Film-coated tablet	50 mg/1000 mg	Carton box, PVDC/PE/PVC/Al blister, N168	168
EU/1/08/457/019	Efficib	EU/1/08/457/019	16-JUL-08	EMEA/H/C/000896	50 mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, PVDC/PE/PVC/Al blister, N60	60
EU/1/08/457/020	Efficib	EU/1/08/457/020	16-JUL-08	EMEA/H/C/000896	50 mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, PVDC/PE/PVC/Al blister, N180	180
EU/1/08/457/021	Efficib	EU/1/08/457/021	16-JUL-08	EMEA/H/C/000896	50 mg/1000 mg	Film-coated tablet	50 mg/1000 mg	Carton box, PVDC/PE/PVC/Al blister, N60	60
EU/1/08/457/022	Efficib	EU/1/08/457/022	16-JUL-08	EMEA/H/C/000896	50 mg/1000 mg	Film-coated tablet	50 mg/1000 mg	Carton box, PVDC/PE/PVC/Al blister, N180	180
