ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/11/719/001	EMEA/H/C/002511	20 mg	Tablet	Oral use	blister (alu/alu)	(peelable) 14 x 1 tablet (unit dose)		telmisartan-teva-pharma	Telmisartan Teva Pharma	EU/1/11/719	telmisartan	telmisartan	C09CA07	Teva B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/telmisartan-teva-pharma	Authorised
EU/1/11/719/002	EMEA/H/C/002511	20 mg	Tablet	Oral use	blister (alu/alu)	(peelable) 28 x 1 tablet (unit dose)		telmisartan-teva-pharma	Telmisartan Teva Pharma	EU/1/11/719	telmisartan	telmisartan	C09CA07	Teva B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/telmisartan-teva-pharma	Authorised
EU/1/11/719/003	EMEA/H/C/002511	20 mg	Tablet	Oral use	blister (alu/alu)	(peelable) 30 x 1 tablet (unit dose)		telmisartan-teva-pharma	Telmisartan Teva Pharma	EU/1/11/719	telmisartan	telmisartan	C09CA07	Teva B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/telmisartan-teva-pharma	Authorised
EU/1/11/719/004	EMEA/H/C/002511	20 mg	Tablet	Oral use	blister (alu/alu)	(peelable) 40 x 1 tablet (unit dose)		telmisartan-teva-pharma	Telmisartan Teva Pharma	EU/1/11/719	telmisartan	telmisartan	C09CA07	Teva B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/telmisartan-teva-pharma	Authorised
EU/1/11/719/005	EMEA/H/C/002511	20 mg	Tablet	Oral use	blister (alu/alu)	(peelable) 56 x 1 tablet (unit dose)		telmisartan-teva-pharma	Telmisartan Teva Pharma	EU/1/11/719	telmisartan	telmisartan	C09CA07	Teva B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/telmisartan-teva-pharma	Authorised
EU/1/11/719/006	EMEA/H/C/002511	20 mg	Tablet	Oral use	blister (alu/alu)	(peelable) 60 x 1 tablet (unit dose)		telmisartan-teva-pharma	Telmisartan Teva Pharma	EU/1/11/719	telmisartan	telmisartan	C09CA07	Teva B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/telmisartan-teva-pharma	Authorised
EU/1/11/719/007	EMEA/H/C/002511	20 mg	Tablet	Oral use	blister (alu/alu)	(peelable) 84 x 1 tablet (unit dose)		telmisartan-teva-pharma	Telmisartan Teva Pharma	EU/1/11/719	telmisartan	telmisartan	C09CA07	Teva B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/telmisartan-teva-pharma	Authorised
EU/1/11/719/008	EMEA/H/C/002511	20 mg	Tablet	Oral use	blister (alu/alu)	(peelable) 90 x 1 tablet (unit dose)		telmisartan-teva-pharma	Telmisartan Teva Pharma	EU/1/11/719	telmisartan	telmisartan	C09CA07	Teva B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/telmisartan-teva-pharma	Authorised
EU/1/11/719/009	EMEA/H/C/002511	20 mg	Tablet	Oral use	blister (alu/alu)	(peelable) 98 x 1 tablet (unit dose)		telmisartan-teva-pharma	Telmisartan Teva Pharma	EU/1/11/719	telmisartan	telmisartan	C09CA07	Teva B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/telmisartan-teva-pharma	Authorised
EU/1/11/719/010	EMEA/H/C/002511	20 mg	Tablet	Oral use	blister (alu/alu)	(peelable) 100 x 1 tablet (unit dose)		telmisartan-teva-pharma	Telmisartan Teva Pharma	EU/1/11/719	telmisartan	telmisartan	C09CA07	Teva B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/telmisartan-teva-pharma	Authorised
EU/1/11/719/011	EMEA/H/C/002511	20 mg	Tablet	Oral use	blister (alu/alu)	14 x 1 tablet (unit dose)		telmisartan-teva-pharma	Telmisartan Teva Pharma	EU/1/11/719	telmisartan	telmisartan	C09CA07	Teva B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/telmisartan-teva-pharma	Authorised
EU/1/11/719/012	EMEA/H/C/002511	20 mg	Tablet	Oral use	blister (alu/alu)	28 x 1 tablet (unit dose)		telmisartan-teva-pharma	Telmisartan Teva Pharma	EU/1/11/719	telmisartan	telmisartan	C09CA07	Teva B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/telmisartan-teva-pharma	Authorised
EU/1/11/719/013	EMEA/H/C/002511	20 mg	Tablet	Oral use	blister (alu/alu)	30 x 1 tablet (unit dose)		telmisartan-teva-pharma	Telmisartan Teva Pharma	EU/1/11/719	telmisartan	telmisartan	C09CA07	Teva B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/telmisartan-teva-pharma	Authorised
