cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
660653	69669	CABERGOLINA TEVA 0,5 mg COMPRIMIDOS EFG	Cabergolina 0,5 mg comprimido	0,5 mg	Frasco	2	comprimido	CABERGOLINA 0,5 mg	VÍA ORAL	COMPRIMIDO	G02CB03 - Cabergolina	TEVA PHARMA S.L.U.	0	0	0
660655	69669	CABERGOLINA TEVA 0,5 mg COMPRIMIDOS EFG	Cabergolina 0,5 mg comprimido	0,5 mg	Frasco	8	comprimido	CABERGOLINA 0,5 mg	VÍA ORAL	COMPRIMIDO	G02CB03 - Cabergolina	TEVA PHARMA S.L.U.	0	0	0
660713	69686	CABERGOLINA TEVA 2 mg COMPRIMIDOS EFG	Cabergolina 2 mg comprimido	2 mg	Frasco	20	comprimido	CABERGOLINA 2 mg	VÍA ORAL	COMPRIMIDO	N04BC06 - Cabergolina	TEVA PHARMA S.L.U.	0	0	0
660714	69687	CABERGOLINA TEVA 1 mg COMPRIMIDOS EFG	Cabergolina 1 mg comprimido	1 mg	Frasco	20	comprimido	CABERGOLINA 1 mg	VÍA ORAL	COMPRIMIDO	N04BC06 - Cabergolina	TEVA PHARMA S.L.U.	0	0	0
683045	60867	DOSTINEX 0,5 mg COMPRIMIDOS	Cabergolina 0,5 mg comprimido	0,5 mg	Frasco	8	comprimido	CABERGOLINA 0,5 mg	VÍA ORAL	COMPRIMIDO	G02CB03 - Cabergolina	PFIZER S.L.	0	0	0
683052	60867	DOSTINEX 0,5 mg COMPRIMIDOS	Cabergolina 0,5 mg comprimido	0,5 mg	Frasco	2	comprimido	CABERGOLINA 0,5 mg	VÍA ORAL	COMPRIMIDO	G02CB03 - Cabergolina	PFIZER S.L.	0	0	0
707604	64408	SOGILEN 1 mg COMPRIMIDOS	Cabergolina 1 mg comprimido	1 mg	Frasco	20	comprimido	CABERGOLINA 1 mg	VÍA ORAL	COMPRIMIDO	N04BC06 - Cabergolina	PFIZER S.L.	0	0	0
707745	64409	SOGILEN  2 mg COMPRIMIDOS	Cabergolina 2 mg comprimido	2 mg	Frasco	20	comprimido	CABERGOLINA 2 mg	VÍA ORAL	COMPRIMIDO	N04BC06 - Cabergolina	PFIZER S.L.	0	0	0
710401	60867	DOSTINEX 0,5 mg COMPRIMIDOS	Cabergolina 0,5 mg comprimido	0,5 mg	Frasco	2	comprimido	CABERGOLINA 0,5 mg	VÍA ORAL	COMPRIMIDO	G02CB03 - Cabergolina	PFIZER S.L.	0	0	0
710402	60867	DOSTINEX 0,5 mg COMPRIMIDOS	Cabergolina 0,5 mg comprimido	0,5 mg	Frasco	8	comprimido	CABERGOLINA 0,5 mg	VÍA ORAL	COMPRIMIDO	G02CB03 - Cabergolina	PFIZER S.L.	0	0	0
716280	64409	SOGILEN  2 mg COMPRIMIDOS	Cabergolina 2 mg comprimido	2 mg	Frasco	20	comprimido	CABERGOLINA 2 mg	VÍA ORAL	COMPRIMIDO	N04BC06 - Cabergolina	PFIZER S.L.	0	0	0
716281	64408	SOGILEN 1 mg COMPRIMIDOS	Cabergolina 1 mg comprimido	1 mg	Frasco	20	comprimido	CABERGOLINA 1 mg	VÍA ORAL	COMPRIMIDO	N04BC06 - Cabergolina	PFIZER S.L.	0	0	0
