ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/09/608/001	19012929	silodosin 4 MG Oral Capsule	826612	EXACT			2025-12-04
EU/1/09/608/002	19012929	silodosin 4 MG Oral Capsule	826612	EXACT			2025-12-04
EU/1/09/608/003	19012929	silodosin 4 MG Oral Capsule	826612	EXACT			2025-12-04
EU/1/09/608/004	19012929	silodosin 4 MG Oral Capsule	826612	EXACT			2025-12-04
EU/1/09/608/005	19012929	silodosin 4 MG Oral Capsule	826612	EXACT			2025-12-04
EU/1/09/608/006	19012929	silodosin 4 MG Oral Capsule	826612	EXACT			2025-12-04
EU/1/09/608/007	19012929	silodosin 4 MG Oral Capsule	826612	EXACT			2025-12-04
EU/1/09/608/008	19132775	silodosin 8 MG Oral Capsule	809477	EXACT			2025-12-04
EU/1/09/608/009	19132775	silodosin 8 MG Oral Capsule	809477	EXACT			2025-12-04
EU/1/09/608/010	19132775	silodosin 8 MG Oral Capsule	809477	EXACT			2025-12-04
EU/1/09/608/011	19132775	silodosin 8 MG Oral Capsule	809477	EXACT			2025-12-04
EU/1/09/608/012	19132775	silodosin 8 MG Oral Capsule	809477	EXACT			2025-12-04
EU/1/09/608/013	19132775	silodosin 8 MG Oral Capsule	809477	EXACT			2025-12-04
EU/1/09/608/014	19132775	silodosin 8 MG Oral Capsule	809477	EXACT			2025-12-04
