cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
719696	82586	35604437	dexmedetomidine 0.1 MG/ML Injectable Solution	1788947	EXACT			
719698	82586	35604437	dexmedetomidine 0.1 MG/ML Injectable Solution	1788947	EXACT			
719700	82586	35604437	dexmedetomidine 0.1 MG/ML Injectable Solution	1788947	EXACT			
726425	84372	19084904	dexmedetomidine 0.1 MG/ML	330316	EXACT			
727838	84826	35604437	dexmedetomidine 0.1 MG/ML Injectable Solution	1788947	EXACT			
728065	84902	35603044	100 ML dexmedetomidine 0.004 MG/ML Injection	1718909	EXACT			
728445	82586	35604437	dexmedetomidine 0.1 MG/ML Injectable Solution	1788947	EXACT			
728446	82586	35604437	dexmedetomidine 0.1 MG/ML Injectable Solution	1788947	EXACT			
729506	84826	35604437	dexmedetomidine 0.1 MG/ML Injectable Solution	1788947	EXACT			
729747	84372	19084904	dexmedetomidine 0.1 MG/ML	330316	EXACT			
765455	89735	35603040	dexmedetomidine 0.004 MG/ML Injection	1718903	EXACT			
766191	82586	35604437	dexmedetomidine 0.1 MG/ML Injectable Solution	1788947	EXACT			
