cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
695740	112797001	EYLEA 40 MG/ML SOLUCION INYECTABLE EN JERINGA PRECARGADA	Aflibercept 3,6 mg inyectable 90 microlitros jeringa precargada	3,6 mg inyectable 90 microlitros	Jeringa precargada	1	jeringa precargada	AFLIBERCEPT 40 mg	VÍA INTRAVÍTREA	SOLUCIÓN INYECTABLE	S01LA05 - Aflibercept	BAYER AG	0	0	0	0
695741	112797002	EYLEA 40 MG/ML SOLUCION INYECTABLE EN VIAL	Aflibercept 4 mg inyectable 100 microlitros	4 mg inyectable 100 microlitros	Vial	1	vial para inyección	AFLIBERCEPT 40 mg	VÍA INTRAVÍTREA	SOLUCIÓN INYECTABLE	S01LA05 - Aflibercept	BAYER AG	0	0	0	0
696947	112814001	ZALTRAP 25 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION	Aflibercept 25 mg/ml inyectable perfusión 4 ml	25 mg/ml inyectable 4 ml	Vial	1	vial para inyección	AFLIBERCEPT 25 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01XX44 - Aflibercept	SANOFI WINTHROP INDUSTRIE	0	0	0	0
696952	112814003	ZALTRAP 25 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION	Aflibercept 25 mg/ml inyectable perfusión 8 ml	25 mg/ml inyectable 8 ml	Vial	1	vial para inyección	AFLIBERCEPT 25 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L01XX44 - Aflibercept	SANOFI WINTHROP INDUSTRIE	0	0	0	0
764006	112797003	EYLEA 114,3 MG/ML SOLUCION INYECTABLE	Aflibercept 30,1 mg inyectable 263 microlitros	114, 3 mg/ml inyectable 0,263 ml	Vial	1	vial para inyección	AFLIBERCEPT 114,3 mg	VÍA INTRAVÍTREA	SOLUCIÓN INYECTABLE	S01LA05 - Aflibercept	BAYER AG	0	0	0	0
765437	112797004	EYLEA 114,3 MG/ML SOLUCION INYECTABLE EN JERINGA PRECARGADA	Aflibercept 21 mg inyectable 184 microlitros jeringa precargada	21 mg inyectable 184 microlitros	Jeringa precargada	1	jeringa precargada	AFLIBERCEPT 114,3 mg	VÍA INTRAVÍTREA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	S01LA05 - Aflibercept	BAYER AG	0	0	0	0
766234	1241867001	AFQLIR 40 MG/ML SOLUCION INYECTABLE EN JERINGA PRECARGADA	Aflibercept 6,6 mg inyectable 165 microlitros jeringa precargada	2 mg inyectable 50 microlitros	Jeringa precargada	1	jeringa precargada	AFLIBERCEPT 40 mg	VÍA INTRAVÍTREA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	S01LA05 - Aflibercept	SANDOZ GMBH	0	0	1	0
768224	1241895001	EYDENZELT 40 MG/ML SOLUCION INYECTABLE EN JERINGA PRECARGADA	Aflibercept 3,6 mg inyectable 90 microlitros jeringa precargada	2 mg inyectable 50 microlitros	Jeringa precargada	1	jeringa precargada	AFLIBERCEPT 40 mg	VÍA INTRAVÍTREA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	S01LA05 - Aflibercept	CELLTRION HEALTHCARE HUNGARY KFT.	0	0	1	0
768339	1251963001	EIYZEY 40 MG/ML SOLUCION INYECTABLE EN JERINGA PRECARGADA	Aflibercept 6,6 mg inyectable 165 microlitros jeringa precargada	6,6 mg inyectable 165 microlitros	Jeringa precargada	1	jeringa precargada	AFLIBERCEPT 40 mg	VÍA INTRAVÍTREA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	S01LA05 - Aflibercept	ZAKLADY FARMACEUTYCZNE POLPHARMA S.A.	0	0	1	0
768340	1251963002	EIYZEY 40 MG/ML SOLUCION INYECTABLE EN VIAL	Aflibercept 11,12 mg inyectable 278 microlitros	11,12 mg inyectable 278 microlitros	Vial	1	vial para inyección	AFLIBERCEPT 40 mg	VÍA INTRAVÍTREA	SOLUCIÓN INYECTABLE	S01LA05 - Aflibercept	ZAKLADY FARMACEUTYCZNE POLPHARMA S.A.	0	0	1	0
768369	1251964001	MYNZEPLI 40 MG/ML SOLUCION INYECTABLE EN VIAL	Aflibercept 4 mg inyectable 100 microlitros	4 mg inyectable 100 microlitros	Vial	1	vial para inyección	AFLIBERCEPT 40 mg	VÍA INTRAVÍTREA	SOLUCIÓN INYECTABLE	S01LA05 - Aflibercept	ADVANZ PHARMA LIMITED	0	0	1	0
768370	1251964002	MYNZEPLI 40 MG/ML SOLUCION INYECTABLE EN JERINGA PRECARGADA	Aflibercept 3,6 mg inyectable 90 microlitros jeringa precargada	3,6 mg inyectable 90 microlitros	Jeringa precargada	1	jeringa precargada	AFLIBERCEPT 40 mg	VÍA INTRAVÍTREA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	S01LA05 - Aflibercept	ADVANZ PHARMA LIMITED	0	0	1	0
