codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
041808015	041808	DYMISTA	137 MICROGRAMMI/50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE- 1 FLACONE IN VETRO CON 6,4 G/28 EROGAZIONI	AZELASTINA CLORIDRATO/FLUTICASONE PROPIONATO	AZELASTINA CLORIDRATO|FLUTICASONE PROPIONATO	|	|	Spray nasale, sospensione	R01AD58	Viatris Healthcare Limited	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
041808027	041808	DYMISTA	137 MICROGRAMMI/50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE- 10 FLACONI IN VETRO CON 6,4 G/28 EROGAZIONI	AZELASTINA CLORIDRATO/FLUTICASONE PROPIONATO	AZELASTINA CLORIDRATO|FLUTICASONE PROPIONATO	|	|	Spray nasale, sospensione	R01AD58	Viatris Healthcare Limited	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
041808039	041808	DYMISTA	137 MICROGRAMMI/50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE- 1 FLACONE IN VETRO CON 23 G/120 EROGAZIONI	AZELASTINA CLORIDRATO/FLUTICASONE PROPIONATO	AZELASTINA CLORIDRATO|FLUTICASONE PROPIONATO	|	|	Spray nasale, sospensione	R01AD58	Viatris Healthcare Limited	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
041808041	041808	DYMISTA	137 MICROGRAMMI/50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE- 3 FLACONI IN VETRO CON 23 G/120 EROGAZIONI	AZELASTINA CLORIDRATO/FLUTICASONE PROPIONATO	AZELASTINA CLORIDRATO|FLUTICASONE PROPIONATO	|	|	Spray nasale, sospensione	R01AD58	Viatris Healthcare Limited	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
045859016	045859	DYMISTA	137 MICROGRAMMI/50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE- 1 FLACONE IN VETRO CON 23 G/120 EROGAZIONI	AZELASTINA CLORIDRATO/FLUTICASONE PROPIONATO	AZELASTINA CLORIDRATO|FLUTICASONE PROPIONATO	|	|	Spray nasale, sospensione	R01AD58	MEDIFARM S.R.L.	Autorizzata	Importazione Parallela	Medicinali soggetti a prescrizione medica
046754014	046754	DYMISTA	137 MICROGRAMMI/50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE- 1 FLACONE IN VETRO CON 23 G/120 EROGAZIONI	AZELASTINA CLORIDRATO/FLUTICASONE PROPIONATO	AZELASTINA CLORIDRATO|FLUTICASONE PROPIONATO	|	|	Spray nasale, sospensione	R01AD58	GMM FARMA S.R.L.	Autorizzata	Importazione Parallela	Medicinali soggetti a prescrizione medica
046754026	046754	DYMISTA	137 MICROGRAMMI/50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE- 1 FLACONE IN VETRO CON 23 G/120 EROGAZIONI	AZELASTINA CLORIDRATO/FLUTICASONE PROPIONATO	AZELASTINA CLORIDRATO|FLUTICASONE PROPIONATO	|	|	Spray nasale, sospensione	R01AD58	GMM FARMA S.R.L.	Autorizzata	Importazione Parallela	Medicinali soggetti a prescrizione medica
046754038	046754	DYMISTA	137 MICROGRAMMI/50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE- 1 FLACONE IN VETRO CON 23 G/120 EROGAZIONI	AZELASTINA CLORIDRATO/FLUTICASONE PROPIONATO	AZELASTINA CLORIDRATO|FLUTICASONE PROPIONATO	|	|	Spray nasale, sospensione	R01AD58	GMM FARMA S.R.L.	Autorizzata	Importazione Parallela	Medicinali soggetti a prescrizione medica
046761019	046761	DYMISTA	137 MICROGRAMMI/50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE- 1 FLACONE IN VETRO CON 23 G/120 EROGAZIONI	AZELASTINA CLORIDRATO/FLUTICASONE PROPIONATO	AZELASTINA CLORIDRATO|FLUTICASONE PROPIONATO	|	|	Spray nasale, sospensione	R01AD58	GEKOFAR S.R.L.	Autorizzata	Importazione Parallela	Medicinali soggetti a prescrizione medica
047119019	047119	DYMISTA	137 MICROGRAMMI/50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE- 1 FLACONE IN VETRO CON 23 G/120 EROGAZIONI	AZELASTINA CLORIDRATO/FLUTICASONE PROPIONATO	AZELASTINA CLORIDRATO|FLUTICASONE PROPIONATO	|	|	Spray nasale, sospensione	R01AD58	FARMED S.R.L.	Autorizzata	Importazione Parallela	Medicinali soggetti a prescrizione medica
047119021	047119	DYMISTA	137 MICROGRAMMI/50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE- 1 FLACONE IN VETRO CON 23 G/120 EROGAZIONI	AZELASTINA CLORIDRATO/FLUTICASONE PROPIONATO	AZELASTINA CLORIDRATO|FLUTICASONE PROPIONATO	|	|	Spray nasale, sospensione	R01AD58	FARMED S.R.L.	Autorizzata	Importazione Parallela	Medicinali soggetti a prescrizione medica
047931011	047931	DYMISTA	137 MICROGRAMMI/50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE- 1 FLACONE IN VETRO CON 23 G/120 EROGAZIONI	AZELASTINA CLORIDRATO/FLUTICASONE PROPIONATO	AZELASTINA CLORIDRATO|FLUTICASONE PROPIONATO	|	|	Spray nasale, sospensione	R01AD58	FARMA 1000 S.R.L.	Autorizzata	Importazione Parallela	Medicinali soggetti a prescrizione medica
047931023	047931	DYMISTA	137 MICROGRAMMI/50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE- 1 FLACONE IN VETRO CON 23 G/120 EROGAZIONI	AZELASTINA CLORIDRATO/FLUTICASONE PROPIONATO	AZELASTINA CLORIDRATO|FLUTICASONE PROPIONATO	|	|	Spray nasale, sospensione	R01AD58	FARMA 1000 S.R.L.	Autorizzata	Importazione Parallela	Medicinali soggetti a prescrizione medica
048161018	048161	DYMISTA	137 MICROGRAMMI/50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE- 1 FLACONE IN VETRO CON 23 G/120 EROGAZIONI	AZELASTINA CLORIDRATO/FLUTICASONE PROPIONATO	AZELASTINA CLORIDRATO|FLUTICASONE PROPIONATO	|	|	Spray nasale, sospensione	R01AD58	NEW PHARMASHOP S.R.L.	Autorizzata	Importazione Parallela	Medicinali soggetti a prescrizione medica
