ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/96/022/002	EMEA/H/C/000115	2.5 mg	Coated tablet	Oral use	blister (alu/alu)	28 tablets		zyprexa	Zyprexa	EU/1/96/022	olanzapine	olanzapine	N05AH03	CHEPLAPHARM Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/zyprexa	Authorised
EU/1/96/022/004	EMEA/H/C/000115	5 mg	Coated tablet	Oral use	blister (alu/alu)	28 tablets		zyprexa	Zyprexa	EU/1/96/022	olanzapine	olanzapine	N05AH03	CHEPLAPHARM Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/zyprexa	Authorised
EU/1/96/022/006	EMEA/H/C/000115	7.5 mg	Coated tablet	Oral use	blister (alu/alu)	56 tablets		zyprexa	Zyprexa	EU/1/96/022	olanzapine	olanzapine	N05AH03	CHEPLAPHARM Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/zyprexa	Authorised
EU/1/96/022/009	EMEA/H/C/000115	10 mg	Coated tablet	Oral use	blister (alu/alu)	28 tablets		zyprexa	Zyprexa	EU/1/96/022	olanzapine	olanzapine	N05AH03	CHEPLAPHARM Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/zyprexa	Authorised
EU/1/96/022/010	EMEA/H/C/000115	10 mg	Coated tablet	Oral use	blister (alu/alu)	56 tablets		zyprexa	Zyprexa	EU/1/96/022	olanzapine	olanzapine	N05AH03	CHEPLAPHARM Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/zyprexa	Authorised
EU/1/96/022/011	EMEA/H/C/000115	7.5 mg	Coated tablet	Oral use	blister (alu/alu)	28 tablets		zyprexa	Zyprexa	EU/1/96/022	olanzapine	olanzapine	N05AH03	CHEPLAPHARM Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/zyprexa	Authorised
EU/1/96/022/012	EMEA/H/C/000115	15 mg	Coated tablet	Oral use	blister (alu/alu)	28 tablets		zyprexa	Zyprexa	EU/1/96/022	olanzapine	olanzapine	N05AH03	CHEPLAPHARM Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/zyprexa	Authorised
EU/1/96/022/014	EMEA/H/C/000115	20 mg	Coated tablet	Oral use	blister (alu/alu)	28 tablets		zyprexa	Zyprexa	EU/1/96/022	olanzapine	olanzapine	N05AH03	CHEPLAPHARM Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/zyprexa	Authorised
EU/1/96/022/016	EMEA/H/C/000115	10 mg	Powder for solution for injection	Intramuscular use	vial (glass)	1 vial		zyprexa	Zyprexa	EU/1/96/022	olanzapine	olanzapine	N05AH03	CHEPLAPHARM Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/zyprexa	Authorised
EU/1/96/022/017	EMEA/H/C/000115	10 mg	Powder for solution for injection	Intramuscular use	vial (glass)	10 vials		zyprexa	Zyprexa	EU/1/96/022	olanzapine	olanzapine	N05AH03	CHEPLAPHARM Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/zyprexa	Authorised
EU/1/96/022/019	EMEA/H/C/000115	2.5 mg	Coated tablet	Oral use	blister (alu/alu)	56 tablets		zyprexa	Zyprexa	EU/1/96/022	olanzapine	olanzapine	N05AH03	CHEPLAPHARM Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/zyprexa	Authorised
EU/1/96/022/020	EMEA/H/C/000115	5 mg	Coated tablet	Oral use	blister (alu/alu)	56 tablets		zyprexa	Zyprexa	EU/1/96/022	olanzapine	olanzapine	N05AH03	CHEPLAPHARM Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/zyprexa	Authorised
EU/1/96/022/021	EMEA/H/C/000115	15 mg	Coated tablet	Oral use	blister (alu/alu)	56 tablets		zyprexa	Zyprexa	EU/1/96/022	olanzapine	olanzapine	N05AH03	CHEPLAPHARM Registration GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/zyprexa	Authorised
