ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/02/212/001	EMEA/H/C/000387	50 mg	Film-coated tablet	Oral use	blister (PVC/alu)		2 tablets	Vfend
EU/1/02/212/002	EMEA/H/C/000387	50 mg	Film-coated tablet	Oral use	blister (PVC/alu)		10 tablets	Vfend
EU/1/02/212/003	EMEA/H/C/000387	50 mg	Film-coated tablet	Oral use	blister (PVC/alu)		14 tablets	Vfend
EU/1/02/212/004	EMEA/H/C/000387	50 mg	Film-coated tablet	Oral use	blister (PVC/alu)		20 tablets	Vfend
EU/1/02/212/005	EMEA/H/C/000387	50 mg	Film-coated tablet	Oral use	blister (PVC/alu)		28 tablets	Vfend
EU/1/02/212/006	EMEA/H/C/000387	50 mg	Film-coated tablet	Oral use	blister (PVC/alu)		30 tablets	Vfend
EU/1/02/212/007	EMEA/H/C/000387	50 mg	Film-coated tablet	Oral use	blister (PVC/alu)		50 tablets	Vfend
EU/1/02/212/008	EMEA/H/C/000387	50 mg	Film-coated tablet	Oral use	blister (PVC/alu)		56 tablets	Vfend
EU/1/02/212/009	EMEA/H/C/000387	50 mg	Film-coated tablet	Oral use	blister (PVC/alu)		100 tablets	Vfend
EU/1/02/212/013	EMEA/H/C/000387	200 mg	Film-coated tablet	Oral use	blister (PVC/alu)		2 tablets	Vfend
EU/1/02/212/014	EMEA/H/C/000387	200 mg	Film-coated tablet	Oral use	blister (PVC/alu)		10 tablets	Vfend
EU/1/02/212/015	EMEA/H/C/000387	200 mg	Film-coated tablet	Oral use	blister (PVC/alu)		14 tablets	Vfend
EU/1/02/212/016	EMEA/H/C/000387	200 mg	Film-coated tablet	Oral use	blister (PVC/alu)		20 tablets	Vfend
EU/1/02/212/017	EMEA/H/C/000387	200 mg	Film-coated tablet	Oral use	blister (PVC/alu)		28 tablets	Vfend
EU/1/02/212/018	EMEA/H/C/000387	200 mg	Film-coated tablet	Oral use	blister (PVC/alu)		30 tablets	Vfend
EU/1/02/212/019	EMEA/H/C/000387	200 mg	Film-coated tablet	Oral use	blister (PVC/alu)		50 tablets	Vfend
EU/1/02/212/020	EMEA/H/C/000387	200 mg	Film-coated tablet	Oral use	blister (PVC/alu)		56 tablets	Vfend
EU/1/02/212/021	EMEA/H/C/000387	200 mg	Film-coated tablet	Oral use	blister (PVC/alu)		100 tablets	Vfend
EU/1/02/212/025	EMEA/H/C/000387	200 mg	Powder for solution for infusion	Intravenous use	vial (glass)	10 mg/ml	1 vial	Vfend
EU/1/02/212/026	EMEA/H/C/000387	40 mg/ml	Powder for oral suspension	Oral use	bottle (HDPE)	45 g	1 bottle	Vfend
EU/1/02/212/028	EMEA/H/C/000387	50 mg	Film-coated tablet	Oral use	blister (PVC/alu/PVC/PVDC)		2 tablets	Vfend
EU/1/02/212/029	EMEA/H/C/000387	50 mg	Film-coated tablet	Oral use	blister (PVC/alu/PVC/PVDC)		10 tablets	Vfend
EU/1/02/212/030	EMEA/H/C/000387	50 mg	Film-coated tablet	Oral use	blister (PVC/alu/PVC/PVDC)		14 tablets	Vfend
EU/1/02/212/031	EMEA/H/C/000387	50 mg	Film-coated tablet	Oral use	blister (PVC/alu/PVC/PVDC)		20 tablets	Vfend
EU/1/02/212/032	EMEA/H/C/000387	50 mg	Film-coated tablet	Oral use	blister (PVC/alu/PVC/PVDC)		28 tablets	Vfend
EU/1/02/212/033	EMEA/H/C/000387	50 mg	Film-coated tablet	Oral use	blister (PVC/alu/PVC/PVDC)		30 tablets	Vfend
EU/1/02/212/034	EMEA/H/C/000387	50 mg	Film-coated tablet	Oral use	blister (PVC/alu/PVC/PVDC)		50 tablets	Vfend
EU/1/02/212/035	EMEA/H/C/000387	50 mg	Film-coated tablet	Oral use	blister (PVC/alu/PVC/PVDC)		56 tablets	Vfend
EU/1/02/212/036	EMEA/H/C/000387	50 mg	Film-coated tablet	Oral use	blister (PVC/alu/PVC/PVDC)		100 tablets	Vfend
EU/1/02/212/037	EMEA/H/C/000387	200 mg	Film-coated tablet	Oral use	blister (PVC/alu/PVC/PVDC)		2 tablets	Vfend
EU/1/02/212/038	EMEA/H/C/000387	200 mg	Film-coated tablet	Oral use	blister (PVC/alu/PVC/PVDC)		10 tablets	Vfend
EU/1/02/212/039	EMEA/H/C/000387	200 mg	Film-coated tablet	Oral use	blister (PVC/alu/PVC/PVDC)		14 tablets	Vfend
EU/1/02/212/040	EMEA/H/C/000387	200 mg	Film-coated tablet	Oral use	blister (PVC/alu/PVC/PVDC)		20 tablets	Vfend
EU/1/02/212/041	EMEA/H/C/000387	200 mg	Film-coated tablet	Oral use	blister (PVC/alu/PVC/PVDC)		28 tablets	Vfend
EU/1/02/212/042	EMEA/H/C/000387	200 mg	Film-coated tablet	Oral use	blister (PVC/alu/PVC/PVDC)		30 tablets	Vfend
EU/1/02/212/043	EMEA/H/C/000387	200 mg	Film-coated tablet	Oral use	blister (PVC/alu/PVC/PVDC)		50 tablets	Vfend
EU/1/02/212/044	EMEA/H/C/000387	200 mg	Film-coated tablet	Oral use	blister (PVC/alu/PVC/PVDC)		56 tablets	Vfend
EU/1/02/212/045	EMEA/H/C/000387	200 mg	Film-coated tablet	Oral use	blister (PVC/alu/PVC/PVDC)		100 tablets	Vfend
