codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
036875019	036875	BELARA	2 MG+0,03 MG COMPRESSE RIVESTITE CON FILM- 1X21 COMPRESSE IN BLISTER PVC/PVDC/AL	CLORMADINONE ACETATO/ETINILESTRADIOLO	CLORMADINONE ACETATO|ETINILESTRADIOLO	|	|	Compressa rivestita con film	G03AA15	GEDEON RICHTER PLC	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
036875021	036875	BELARA	2 MG+0,03 MG COMPRESSE RIVESTITE CON FILM- 3X21 COMPRESSE IN BLISTER PVC/PVDC/AL	CLORMADINONE ACETATO/ETINILESTRADIOLO	CLORMADINONE ACETATO|ETINILESTRADIOLO	|	|	Compressa rivestita con film	G03AA15	GEDEON RICHTER PLC	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
036875033	036875	BELARA	2 MG+0,03 MG COMPRESSE RIVESTITE CON FILM- 6X21 COMPRESSE IN BLISTER PVC/PVDC/AL	CLORMADINONE ACETATO/ETINILESTRADIOLO	CLORMADINONE ACETATO|ETINILESTRADIOLO	|	|	Compressa rivestita con film	G03AA15	GEDEON RICHTER PLC	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
036875072	036875	BELARA	2 MG+0,03 MG COMPRESSE RIVESTITE CON FILM- 13X21 COMPRESSE IN BLISTER PVC/PVDC/AL	CLORMADINONE ACETATO/ETINILESTRADIOLO	CLORMADINONE ACETATO|ETINILESTRADIOLO	|	|	Compressa rivestita con film	G03AA15	GEDEON RICHTER PLC	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
036876035	036876	LYBELLA	2 MG + 0,03 MG COMPRESSE RIVESTITE CON FILM- 6X21 COMPRESSE IN BLISTER PVC/PVDC/AL	CLORMADINONE ACETATO/ETINILESTRADIOLO	CLORMADINONE ACETATO|ETINILESTRADIOLO	|	|milligrammi	Compressa rivestita con film	G03AA15	GEDEON RICHTER PLC	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
050472012	050472	BELARA	2 MG+0,03 MG COMPRESSE RIVESTITE CON FILM- 1X21 COMPRESSE IN BLISTER AL/PVC/PVDC	CLORMADINONE ACETATO/ETINILESTRADIOLO	CLORMADINONE ACETATO|ETINILESTRADIOLO	2|	milligrammi|milligrammi	Compressa rivestita con film	G03AA15	FARMA 1000 S.R.L.	Autorizzata	Importazione Parallela	Medicinali soggetti a prescrizione medica
051394017	051394	BELARA	2 MG+0,03 MG COMPRESSE RIVESTITE CON FILM- 1X21 COMPRESSE IN BLISTER PVC/PVDC/AL	CLORMADINONE ACETATO/ETINILESTRADIOLO	CLORMADINONE ACETATO|ETINILESTRADIOLO	2|	milligrammi|milligrammi	Compressa rivestita con film	G03AA15	NEW PHARMASHOP S.R.L.	Autorizzata	Importazione Parallela	Medicinali soggetti a prescrizione medica
