cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
600965	62168	FUROSEMIDA PHYSAN 20mg/2ml SOLUCIÓN INYECTABLE EFG	Furosemida 20 mg inyectable 2 ml	20 mg inyectable 2 ml	Ampolla	100	ampolla para inyección	FUROSEMIDA 10 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	C03CA01 - Furosemida	LAPHYSAN S.A.U.	0	1	0	0
602356	68257	FUROSEMIDA ALTAN 20mg/2ml SOLUCION INYECTABLE EFG	Furosemida 20 mg inyectable 2 ml	20 mg	Ampolla	100	ampolla para inyección	FUROSEMIDA 10 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	C03CA01 - Furosemida	ALTAN PHARMACEUTICALS SA	0	1	0	0
602357	68258	FUROSEMIDA ALTAN 250mg/ 25ml SOLUCION PARA PERFUSION EFG	Furosemida 250 mg inyectable perfusión 25 ml	250 mg	Ampolla	50	ampolla para inyección	FUROSEMIDA 10 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	C03CA01 - Furosemida	ALTAN PHARMACEUTICALS SA	0	1	0	0
602712	69097	FUROSEMIDA FRESENIUS KABI 20 MG/2 ML SOLUCION INYECTABLE Y PARA PERFUSION EFG	Furosemida 20 mg inyectable 2 ml	20 mg	Ampolla	50	ampolla para inyección	FUROSEMIDA 10 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	C03CA01 - Furosemida	FRESENIUS KABI ESPAÑA, S.A.U.	0	1	0	0
602713	69097	FUROSEMIDA FRESENIUS KABI 20 MG/2 ML SOLUCION INYECTABLE Y PARA PERFUSION EFG	Furosemida 20 mg inyectable 2 ml	20 mg	Ampolla	100	ampolla para inyección	FUROSEMIDA 10 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	C03CA01 - Furosemida	FRESENIUS KABI ESPAÑA, S.A.U.	0	1	0	0
605845	64140	FUROSEMIDA CINFA 40 mg COMPRIMIDOS EFG	Furosemida 40 mg comprimido	40 mg	Blister	500	comprimido	FUROSEMIDA 40 mg	VÍA ORAL	COMPRIMIDO	C03CA01 - Furosemida	LABORATORIOS CINFA S.A.	0	1	0	0
607378	62168	FUROSEMIDA PHYSAN 20mg/2ml SOLUCIÓN INYECTABLE EFG	Furosemida 20 mg inyectable 2 ml	20 mg	Ampolla	50	ampolla para inyección	FUROSEMIDA 10 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	C03CA01 - Furosemida	LAPHYSAN S.A.U.	0	1	0	0
607482	69620	FUROSEMIDA KERN PHARMA 40 mg COMPRIMIDOS EFG	Furosemida 40 mg comprimido	40 mg	Blister	100	comprimido	FUROSEMIDA 40 mg	VÍA ORAL	COMPRIMIDO	C03CA01 - Furosemida	KERN PHARMA S.L.	0	1	0	0
628073	65540	FUROSEMIDA SALA 20 mg/2 ml SOLUCION INYECTABLE EFG	Furosemida 20 mg inyectable 2 ml	20 mg	Ampolla	100	ampolla para inyección	FUROSEMIDA 10 mg	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	C03CA01 - Furosemida	LABORATORIO REIG JOFRE, S.A.	0	1	0	0
628172	65541	FUROSEMIDA SALA 250 mg / 25 ml SOLUCION PARA PERFUSION  EFG	Furosemida 250 mg inyectable perfusión 25 ml	250 mg	Vial	50	vial para inyección	FUROSEMIDA 10 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	C03CA01 - Furosemida	LABORATORIO REIG JOFRE, S.A.	0	1	0	0
