product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
06-0190-01	19079711	sumatriptan 100 MG Oral Tablet	313160				
06-0190-02	19079711	sumatriptan 100 MG Oral Tablet	313160				
06-0190-03	19079711	sumatriptan 100 MG Oral Tablet	313160				
06-0190-04	19079711	sumatriptan 100 MG Oral Tablet	313160				
06-0190-05	19079711	sumatriptan 100 MG Oral Tablet	313160				
06-0190-06	19079711	sumatriptan 100 MG Oral Tablet	313160				
06-0190-07	19079711	sumatriptan 100 MG Oral Tablet	313160				
06-0189-01							
06-0189-02							
06-0189-03							
06-0189-04							
06-0189-05							
I001515-01							
I001556-01							
I001581-01							
I001639-01							
