ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/15/1083/001	EMEA/H/C/003774	200μg	Film-coated tablet	Oral use	blister (PA/Alu/HDPE/PE/Alu)	10tablets		uptravi	Uptravi	EU/1/15/1083	selexipag	selexipag	B01AC27	Janssen Cilag International NV	https://www.ema.europa.eu/en/medicines/human/EPAR/uptravi	Authorised
EU/1/15/1083/002	EMEA/H/C/003774	200μg	Film-coated tablet	Oral use	blister (PA/Alu/HDPE/PE/Alu)	60tablets		uptravi	Uptravi	EU/1/15/1083	selexipag	selexipag	B01AC27	Janssen Cilag International NV	https://www.ema.europa.eu/en/medicines/human/EPAR/uptravi	Authorised
EU/1/15/1083/003	EMEA/H/C/003774	200μg	Film-coated tablet	Oral use	blister (PA/Alu/HDPE/PE/Alu)	140tablets (titration pack)		uptravi	Uptravi	EU/1/15/1083	selexipag	selexipag	B01AC27	Janssen Cilag International NV	https://www.ema.europa.eu/en/medicines/human/EPAR/uptravi	Authorised
EU/1/15/1083/004	EMEA/H/C/003774	400μg	Film-coated tablet	Oral use	blister (PA/Alu/HDPE/PE/Alu)	60tablets		uptravi	Uptravi	EU/1/15/1083	selexipag	selexipag	B01AC27	Janssen Cilag International NV	https://www.ema.europa.eu/en/medicines/human/EPAR/uptravi	Authorised
EU/1/15/1083/005	EMEA/H/C/003774	600μg	Film-coated tablet	Oral use	blister (PA/Alu/HDPE/PE/Alu)	60tablets		uptravi	Uptravi	EU/1/15/1083	selexipag	selexipag	B01AC27	Janssen Cilag International NV	https://www.ema.europa.eu/en/medicines/human/EPAR/uptravi	Authorised
EU/1/15/1083/006	EMEA/H/C/003774	800μg	Film-coated tablet	Oral use	blister (PA/Alu/HDPE/PE/Alu)	60tablets		uptravi	Uptravi	EU/1/15/1083	selexipag	selexipag	B01AC27	Janssen Cilag International NV	https://www.ema.europa.eu/en/medicines/human/EPAR/uptravi	Authorised
EU/1/15/1083/007	EMEA/H/C/003774	1000μg	Film-coated tablet	Oral use	blister (PA/Alu/HDPE/PE/Alu)	60tablets		uptravi	Uptravi	EU/1/15/1083	selexipag	selexipag	B01AC27	Janssen Cilag International NV	https://www.ema.europa.eu/en/medicines/human/EPAR/uptravi	Authorised
EU/1/15/1083/008	EMEA/H/C/003774	1200μg	Film-coated tablet	Oral use	blister (PA/Alu/HDPE/PE/Alu)	60tablets		uptravi	Uptravi	EU/1/15/1083	selexipag	selexipag	B01AC27	Janssen Cilag International NV	https://www.ema.europa.eu/en/medicines/human/EPAR/uptravi	Authorised
EU/1/15/1083/009	EMEA/H/C/003774	1400μg	Film-coated tablet	Oral use	blister (PA/Alu/HDPE/PE/Alu)	60tablets		uptravi	Uptravi	EU/1/15/1083	selexipag	selexipag	B01AC27	Janssen Cilag International NV	https://www.ema.europa.eu/en/medicines/human/EPAR/uptravi	Authorised
EU/1/15/1083/010	EMEA/H/C/003774	1600μg	Film-coated tablet	Oral use	blister (PA/Alu/HDPE/PE/Alu)	60tablets		uptravi	Uptravi	EU/1/15/1083	selexipag	selexipag	B01AC27	Janssen Cilag International NV	https://www.ema.europa.eu/en/medicines/human/EPAR/uptravi	Authorised
EU/1/15/1083/011	EMEA/H/C/003774	200μg	Film-coated tablet	Oral use	blister (PA/Alu/HDPE/PE/Alu)	60tablets (titration pack)		uptravi	Uptravi	EU/1/15/1083	selexipag	selexipag	B01AC27	Janssen Cilag International NV	https://www.ema.europa.eu/en/medicines/human/EPAR/uptravi	Authorised
EU/1/15/1083/012	EMEA/H/C/003774	100μg	Film-coated tablet	Oral use	bottle(HDPE)	60tablets		uptravi	Uptravi	EU/1/15/1083	selexipag	selexipag	B01AC27	Janssen Cilag International NV	https://www.ema.europa.eu/en/medicines/human/EPAR/uptravi	Authorised
EU/1/15/1083/013	EMEA/H/C/003774	100μg	Film-coated tablet	Oral use	bottle(HDPE)	140tablets (titration pack)		uptravi	Uptravi	EU/1/15/1083	selexipag	selexipag	B01AC27	Janssen Cilag International NV	https://www.ema.europa.eu/en/medicines/human/EPAR/uptravi	Authorised
