ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/13/900/001	EMEA/H/C/002672	5 mg / 850 mg	Film-coated tablet	Oral use	blister (PVC/Aclar/Alu)	14 tablets		xigduo	Xigduo	EU/1/13/900	metformin hydrochloride;dapagliflozin propanediol monohydrate	dapagliflozin;metformin	A10BD15	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/xigduo	Authorised
EU/1/13/900/002	EMEA/H/C/002672	5 mg / 850 mg	Film-coated tablet	Oral use	blister (PVC/Aclar/Alu)	28 tablets		xigduo	Xigduo	EU/1/13/900	metformin hydrochloride;dapagliflozin propanediol monohydrate	dapagliflozin;metformin	A10BD15	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/xigduo	Authorised
EU/1/13/900/003	EMEA/H/C/002672	5 mg / 850 mg	Film-coated tablet	Oral use	blister (PVC/Aclar/Alu)	56 tablets		xigduo	Xigduo	EU/1/13/900	metformin hydrochloride;dapagliflozin propanediol monohydrate	dapagliflozin;metformin	A10BD15	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/xigduo	Authorised
EU/1/13/900/004	EMEA/H/C/002672	5 mg / 850 mg	Film-coated tablet	Oral use	blister (PVC/Aclar/Alu)	60 tablets		xigduo	Xigduo	EU/1/13/900	metformin hydrochloride;dapagliflozin propanediol monohydrate	dapagliflozin;metformin	A10BD15	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/xigduo	Authorised
EU/1/13/900/005	EMEA/H/C/002672	5 mg / 850 mg	Film-coated tablet	Oral use	blister (PVC/Aclar/Alu)	60 x 1 tablet (unit dose)		xigduo	Xigduo	EU/1/13/900	metformin hydrochloride;dapagliflozin propanediol monohydrate	dapagliflozin;metformin	A10BD15	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/xigduo	Authorised
EU/1/13/900/006	EMEA/H/C/002672	5 mg / 850 mg	Film-coated tablet	Oral use	blister (PVC/Aclar/Alu)	196 (2 x 98) tablets (multipack)		xigduo	Xigduo	EU/1/13/900	metformin hydrochloride;dapagliflozin propanediol monohydrate	dapagliflozin;metformin	A10BD15	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/xigduo	Authorised
EU/1/13/900/007	EMEA/H/C/002672	5 mg / 1000 mg	Film-coated tablet	Oral use	blister (PVC/Aclar/Alu)	14 tablets		xigduo	Xigduo	EU/1/13/900	metformin hydrochloride;dapagliflozin propanediol monohydrate	dapagliflozin;metformin	A10BD15	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/xigduo	Authorised
EU/1/13/900/008	EMEA/H/C/002672	5 mg / 1000 mg	Film-coated tablet	Oral use	blister (PVC/Aclar/Alu)	28 tablets		xigduo	Xigduo	EU/1/13/900	metformin hydrochloride;dapagliflozin propanediol monohydrate	dapagliflozin;metformin	A10BD15	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/xigduo	Authorised
EU/1/13/900/009	EMEA/H/C/002672	5 mg / 1000 mg	Film-coated tablet	Oral use	blister (PVC/Aclar/Alu)	56 tablets		xigduo	Xigduo	EU/1/13/900	metformin hydrochloride;dapagliflozin propanediol monohydrate	dapagliflozin;metformin	A10BD15	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/xigduo	Authorised
EU/1/13/900/010	EMEA/H/C/002672	5 mg / 1000 mg	Film-coated tablet	Oral use	blister (PVC/Aclar/Alu)	60 tablets		xigduo	Xigduo	EU/1/13/900	metformin hydrochloride;dapagliflozin propanediol monohydrate	dapagliflozin;metformin	A10BD15	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/xigduo	Authorised
EU/1/13/900/011	EMEA/H/C/002672	5 mg / 1000 mg	Film-coated tablet	Oral use	blister (PVC/Aclar/Alu)	60 x 1 tablet (unit dose)		xigduo	Xigduo	EU/1/13/900	metformin hydrochloride;dapagliflozin propanediol monohydrate	dapagliflozin;metformin	A10BD15	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/xigduo	Authorised
EU/1/13/900/012	EMEA/H/C/002672	5 mg / 1000 mg	Film-coated tablet	Oral use	blister (PVC/Aclar/Alu)	196 (2 x 98) tablets (multipack) Page		xigduo	Xigduo	EU/1/13/900	metformin hydrochloride;dapagliflozin propanediol monohydrate	dapagliflozin;metformin	A10BD15	AstraZeneca AB	https://www.ema.europa.eu/en/medicines/human/EPAR/xigduo	Authorised
