ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/17/1227/001	EMEA/H/C/004377	0.5 mg	Film-coated tablet	Oral use	bottle (HDPE)	30 tablets		entecavir-viatris	Entecavir Viatris	EU/1/17/1227	entecavir monohydrate	entecavir	J05AF10	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/entecavir-viatris	Authorised
EU/1/17/1227/002	EMEA/H/C/004377	0.5 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC-alu)	30 tablets		entecavir-viatris	Entecavir Viatris	EU/1/17/1227	entecavir monohydrate	entecavir	J05AF10	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/entecavir-viatris	Authorised
EU/1/17/1227/003	EMEA/H/C/004377	0.5 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC-alu)	30 x 1 tablets (unit dose)		entecavir-viatris	Entecavir Viatris	EU/1/17/1227	entecavir monohydrate	entecavir	J05AF10	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/entecavir-viatris	Authorised
EU/1/17/1227/004	EMEA/H/C/004377	0.5 mg	Film-coated tablet	Oral use	bottle (HDPE)	90 tablets		entecavir-viatris	Entecavir Viatris	EU/1/17/1227	entecavir monohydrate	entecavir	J05AF10	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/entecavir-viatris	Authorised
EU/1/17/1227/005	EMEA/H/C/004377	0.5 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC-alu)	90 x 1 tablets (unit dose)		entecavir-viatris	Entecavir Viatris	EU/1/17/1227	entecavir monohydrate	entecavir	J05AF10	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/entecavir-viatris	Authorised
EU/1/17/1227/006	EMEA/H/C/004377	1 mg	Film-coated tablet	Oral use	bottle (HDPE)	30 tablets		entecavir-viatris	Entecavir Viatris	EU/1/17/1227	entecavir monohydrate	entecavir	J05AF10	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/entecavir-viatris	Authorised
EU/1/17/1227/007	EMEA/H/C/004377	1 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC-alu)	30 tablets		entecavir-viatris	Entecavir Viatris	EU/1/17/1227	entecavir monohydrate	entecavir	J05AF10	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/entecavir-viatris	Authorised
EU/1/17/1227/008	EMEA/H/C/004377	1 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC-alu)	30 x 1 tablets (unit dose)		entecavir-viatris	Entecavir Viatris	EU/1/17/1227	entecavir monohydrate	entecavir	J05AF10	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/entecavir-viatris	Authorised
EU/1/17/1227/009	EMEA/H/C/004377	1 mg	Film-coated tablet	Oral use	bottle (HDPE)	90 tablets		entecavir-viatris	Entecavir Viatris	EU/1/17/1227	entecavir monohydrate	entecavir	J05AF10	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/entecavir-viatris	Authorised
EU/1/17/1227/010	EMEA/H/C/004377	1 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC-alu)	90 x 1 tablets (unit dose)		entecavir-viatris	Entecavir Viatris	EU/1/17/1227	entecavir monohydrate	entecavir	J05AF10	Viatris Limited	https://www.ema.europa.eu/en/medicines/human/EPAR/entecavir-viatris	Authorised
