codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
023181011	023181	VOLTAREN	50MG COMPRESSE GASTRORESISTENTI- 30 COMPRESSE	DICLOFENAC SODICO	DICLOFENAC SODICO			Compressa gastroresistente	M01AB05	NOVARTIS FARMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
023181023	023181	VOLTAREN	100MG SUPPOSTE- 10 SUPPOSTE	DICLOFENAC SODICO	DICLOFENAC SODICO			Supposta	M01AB05	NOVARTIS FARMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
023181035	023181	VOLTAREN	100MG COMPRESSE A RILASCIO PROLUNGATO- 21 COMPRESSE	DICLOFENAC SODICO	DICLOFENAC SODICO			Compressa a rilascio prolungato	M01AB05	NOVARTIS FARMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
023181047	023181	VOLTAREN	75MG/3ML SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE- 5 FIALE	DICLOFENAC SODICO	DICLOFENAC SODICO			Soluzione iniettabile	M01AB05	NOVARTIS FARMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
023181074	023181	VOLTAREN	75MG COMPRESSE A RILASCIO PROLUNGATO- 30 COMPRESSE	DICLOFENAC SODICO	DICLOFENAC SODICO			Compressa a rilascio prolungato	M01AB05	NOVARTIS FARMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
024515049	024515	DICLOREUM	50 MG COMPRESSE GASTRORESISTENTI- 30 COMPRESSE	DICLOFENAC SODICO	DICLOFENAC SODICO	50	milligrammi	Compressa gastroresistente	M01AB05	ALFASIGMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
024515076	024515	DICLOREUM	75 MG/3 ML SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE- 6 FIALE 3 ML	DICLOFENAC SODICO	DICLOFENAC SODICO			Soluzione iniettabile	M01AB05	ALFASIGMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
024515088	024515	DICLOREUM	100 MG COMPRESSE A RILASCIO PROLUNGATO- 20 COMPRESSE	DICLOFENAC SODICO	DICLOFENAC SODICO	100	milligrammi	Compressa a rilascio prolungato	M01AB05	ALFASIGMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
024515114	024515	DICLOREUM	150 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO- 20 CAPSULE	DICLOFENAC SODICO	DICLOFENAC SODICO	150	milligrammi	Capsula rigida a rilascio prolungato	M01AB05	ALFASIGMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
024515138	024515	DICLOREUM	50 MG GRANULATO PER SOLUZIONE ORALE- 20 BUSTINE	DICLOFENAC SODICO	DICLOFENAC SODICO			Granulato per soluzione orale	M01AB05	ALFASIGMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
