codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
038144010	038144	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038144022	038144	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038144034	038144	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038144046	038144	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038144059	038144	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038144061	038144	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038144073	038144	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038144085	038144	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038144097	038144	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038144109	038144	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038144186	038144	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038997019	038997	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038997021	038997	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038997033	038997	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038997045	038997	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038997058	038997	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038997060	038997	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038997072	038997	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038997084	038997	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038997096	038997	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038997108	038997	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038997110	038997	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038999013	038999	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038999025	038999	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038999037	038999	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038999049	038999	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038999052	038999	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038999064	038999	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038999076	038999	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038999088	038999	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038999090	038999	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038999102	038999	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
038999114	038999	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
044763011	044763	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
044763023	044763	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
044763035	044763	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
044763047	044763	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
044763050	044763	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
044763062	044763	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
044763074	044763	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
044763086	044763	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
044763098	044763	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
044763100	044763	19129179	vildagliptin 50 MG Oral Tablet	757712	EXACT	auto-linked from EMA 000771		2026-06-12
