cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
661137	69896	2924688	enalapril 20 MG / lercanidipine 10 MG Oral Tablet by Mylan	OMOP5141495				
661138	69897	40165762	enalapril maleate 10 MG Oral Tablet	858817	BROAD			
661139	69898	40165762	enalapril maleate 10 MG Oral Tablet	858817	BROAD			
661141	69899	2924688	enalapril 20 MG / lercanidipine 10 MG Oral Tablet by Mylan	OMOP5141495				
661143	69900	40165762	enalapril maleate 10 MG Oral Tablet	858817	BROAD			
661151	69903	2924688	enalapril 20 MG / lercanidipine 10 MG Oral Tablet by Mylan	OMOP5141495				
699379	77907	40165762	enalapril maleate 10 MG Oral Tablet	858817	BROAD			
699392	77908	2924688	enalapril 20 MG / lercanidipine 10 MG Oral Tablet by Mylan	OMOP5141495				
703152	78940	40165773	enalapril maleate 20 MG Oral Tablet	858810				
703235	78969	40165773	enalapril maleate 20 MG Oral Tablet	858810				
706052	79707	40165762	enalapril maleate 10 MG Oral Tablet	858817	BROAD			
706054	79709	2924688	enalapril 20 MG / lercanidipine 10 MG Oral Tablet by Mylan	OMOP5141495				
706143	79727	2924688	enalapril 20 MG / lercanidipine 10 MG Oral Tablet by Mylan	OMOP5141495				
706391	79821	2924688	enalapril 20 MG / lercanidipine 10 MG Oral Tablet by Mylan	OMOP5141495				
706394	79824	40165762	enalapril maleate 10 MG Oral Tablet	858817	BROAD			
714336	81651	2924688	enalapril 20 MG / lercanidipine 10 MG Oral Tablet by Mylan	OMOP5141495				
714338	81652	40165762	enalapril maleate 10 MG Oral Tablet	858817	BROAD			
725186	83962	40165773	enalapril maleate 20 MG Oral Tablet	858810				
