codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
029825015	029825	ADRENALINA GALENICA SENESE	0,5 MG/ML SOLUZIONE INIETTABILE- 5 FIALE DA 1 ML	EPINEFRINA	EPINEFRINA	0.5	milligrammi	Soluzione iniettabile	C01CA24	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
029825027	029825	ADRENALINA GALENICA SENESE	0,5 MG/ML SOLUZIONE INIETTABILE- 10 FIALE DA 1 ML	EPINEFRINA	EPINEFRINA	0.5	milligrammi	Soluzione iniettabile	C01CA24	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
029825039	029825	ADRENALINA GALENICA SENESE	1 MG/ML SOLUZIONE INIETTABILE- 5 FIALE DA 1 ML	EPINEFRINA	EPINEFRINA	1	milligrammi	Soluzione iniettabile	C01CA24	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
029825041	029825	ADRENALINA GALENICA SENESE	1 MG/ML SOLUZIONE INIETTABILE- 10 FIALE DA 1 ML	EPINEFRINA	EPINEFRINA	1	milligrammi	Soluzione iniettabile	C01CA24	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
030650016	030650	ADRENALINA S.A.L.F.	0,5 MG/ML SOLUZIONE INIETTABILE- 5 FIALE DA 1 ML	EPINEFRINA	EPINEFRINA			Soluzione iniettabile	C01CA24	S.A.L.F. SPA  LABORATORIO FARMACOLOGICO	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
030650030	030650	ADRENALINA S.A.L.F.	1 MG/ML SOLUZIONE INIETTABILE- 5 FIALE DA 1 ML	EPINEFRINA	EPINEFRINA			Soluzione iniettabile	C01CA24	S.A.L.F. SPA  LABORATORIO FARMACOLOGICO	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
030780011	030780	ADRENALINA MONICO	0,5 MG/ML SOLUZIONE INIETTABILE- 5 FIALE DA 1 ML	EPINEFRINA	EPINEFRINA	0.5	milligrammi	Soluzione iniettabile	C01CA24	MONICO S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
030780023	030780	ADRENALINA MONICO	1 MG/ML SOLUZIONE INIETTABILE- 5 FIALE DA 1 ML	EPINEFRINA	EPINEFRINA	1	milligrammi	Soluzione iniettabile	C01CA24	MONICO S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
030780035	030780	ADRENALINA MONICO	1 MG/ML SOLUZIONE INIETTABILE- 10 FIALE DA 1 ML	EPINEFRINA	EPINEFRINA	1	milligrammi	Soluzione iniettabile	C01CA24	MONICO S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
030780047	030780	ADRENALINA MONICO	0,5 MG/ML SOLUZIONE INIETTABILE- 10 FIALE DA 1 ML	EPINEFRINA	EPINEFRINA	0.5	milligrammi	Soluzione iniettabile	C01CA24	MONICO S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
040585010	040585	JEXT	300 MICROGRAMMI SOLUZIONE INIETTABILE- 1 PENNA PRERIEMPITA	EPINEFRINA	EPINEFRINA			Soluzione iniettabile in penna pre-riempita	C01CA24	ALK-ABELLO A/S	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
040585022	040585	JEXT	150 MICROGRAMMI SOLUZIONE INIETTABILE- 1 PENNA PRERIEMPITA	EPINEFRINA	EPINEFRINA			Soluzione iniettabile in penna pre-riempita	C01CA24	ALK-ABELLO A/S	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
040585034	040585	JEXT	150 MICROGRAMMI SOLUZIONE INIETTABILE IN PENNA PRERIEMPITA - 2 PENNE PRERIEMPITE	EPINEFRINA	EPINEFRINA			Soluzione iniettabile in penna pre-riempita	C01CA24	ALK-ABELLO A/S	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
040585046	040585	JEXT	300 MICROGRAMMI SOLUZIONE INIETTABILE IN PENNA PRERIEMPITA - 2 PENNE PRERIEMPITE	EPINEFRINA	EPINEFRINA			Soluzione iniettabile in penna pre-riempita	C01CA24	ALK-ABELLO A/S	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
040864011	040864	CHENPEN	150 MICROGRAMMI/0,3 ML SOLUZIONE INIETTABILE- 1 SIRINGA PRERIEMPITA DA 0,3 ML	EPINEFRINA	EPINEFRINA			Soluzione iniettabile	C01CA24	BIOPROJET PHARMA	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
040864023	040864	CHENPEN	300 MICROGRAMMI/0,3 ML SOLUZIONE INIETTABILE- 1 SIRINGA PRERIEMPITA DA 0,3 ML	EPINEFRINA	EPINEFRINA			Soluzione iniettabile	C01CA24	BIOPROJET PHARMA	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
040864035	040864	CHENPEN	300 MICROGRAMMI/0,3 ML SOLUZIONE INIETTABILE- 2 SIRINGHE PRERIEMPITE DA 0,3 ML	EPINEFRINA	EPINEFRINA			Soluzione iniettabile	C01CA24	BIOPROJET PHARMA	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
040864047	040864	CHENPEN	150 MICROGRAMMI/0,3 ML SOLUZIONE INIETTABILE- 2 SIRINGHE PRERIEMPITE DA 0,3 ML	EPINEFRINA	EPINEFRINA	500	microgram(s)/millilitre	Soluzione iniettabile	C01CA24	BIOPROJET PHARMA	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
040864050	040864	CHENPEN	500 MICROGRAMMI/0,3 ML SOLUZIONE INIETTABILE IN SIRINGA PRERIEMPITA- 1 SIRINGA PRERIEMPITA IN VETRO DA 0,3 ML	EPINEFRINA	EPINEFRINA			Soluzione iniettabile in siringa pre-riempita	C01CA24	BIOPROJET PHARMA	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
040864062	040864	CHENPEN	500 MICROGRAMMI/0,3 ML SOLUZIONE INIETTABILE IN SIRINGA PRERIEMPITA- 2 SIRINGHE PRERIEMPITE IN VETRO DA 0,3 ML	EPINEFRINA	EPINEFRINA			Soluzione iniettabile in siringa pre-riempita	C01CA24	BIOPROJET PHARMA	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
042416014	042416	FASTJEKT	150 MICROGRAMMI SOLUZIONE INIETTABILE IN PENNA PRERIEMPITA-  1 INIETTORE DA 2 ML	EPINEFRINA	EPINEFRINA			Soluzione iniettabile in penna pre-riempita	C01CA24	Viatris Healthcare Limited	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
042416026	042416	FASTJEKT	150 MICROGRAMMI SOLUZIONE INIETTABILE IN PENNA PRERIEMPITA- 2 INIETTORI DA 2 ML	EPINEFRINA	EPINEFRINA			Soluzione iniettabile in penna pre-riempita	C01CA24	Viatris Healthcare Limited	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
042416038	042416	FASTJEKT	300 MICROGRAMMI SOLUZIONE INIETTABILE IN PENNA PRERIEMPITA- 1 INIETTORE DA 2 ML	EPINEFRINA	EPINEFRINA			Soluzione iniettabile in penna pre-riempita	C01CA24	Viatris Healthcare Limited	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
042416040	042416	FASTJEKT	300 MICROGRAMMI SOLUZIONE INIETTABILE IN PENNA PRERIEMPITA- 2 INIETTORI DA 2 ML	EPINEFRINA	EPINEFRINA			Soluzione iniettabile in penna pre-riempita	C01CA24	Viatris Healthcare Limited	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
044077016	044077	ADRENALINA AGUETTANT	1 MG/10 ML (1: 10.000) SOLUZIONE INIETTABILE IN SIRINGA PRERIEMPITA- 1 SIRINGA PRERIEMPITA IN PP SENZA AGO	EPINEFRINA	EPINEFRINA			Soluzione iniettabile in siringa pre-riempita	C01CA24	LABORATOIRE AGUETTANT	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
044077028	044077	ADRENALINA AGUETTANT	1 MG/10 ML (1: 10.000) SOLUZIONE INIETTABILE IN SIRINGA PRERIEMPITA- 10 SIRINGHE PRERIEMPITE IN PP SENZA AGO	EPINEFRINA	EPINEFRINA			Soluzione iniettabile in siringa pre-riempita	C01CA24	LABORATOIRE AGUETTANT	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
051483016	051483	EURNEFFY	2 mg - Spray nasale, soluzione - Uso nasale - Flaconcino (vetro) in flacone nebulizzatore 0,1 mL - 1 flacone nebulizzatore monodose	EPINEFRINA	EPINEFRINA	2	milligrammi	Spray nasale, soluzione	C01CA24	ALK-ABELLO A/S	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
051483028	051483	EURNEFFY	2 mg - Spray nasale, soluzione - Uso nasale - Flaconcino (vetro) in flacone nebulizzatore 0,1 mL - 2 flaconi nebulizzatori monodose	EPINEFRINA	EPINEFRINA	2	milligrammi	Spray nasale, soluzione	C01CA24	ALK-ABELLO A/S	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
