cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
603635	69539	CITRAFLEET POLVO PARA SOLUCION ORAL EN SOBRES	Picosulfato sodio/Ácido cítrico/Magnesio óxido 10 mg/10.970 mg/3.500 mg solución/suspensión oral sobre	10 mg/10.970 mg/3.500 mg	Sobre	200	sobre	PICOSULFATO SODIO 10 mg|CITRICO ACIDO ANHIDRO 10970 mg|MAGNESIO OXIDO 3500 mg	VÍA ORAL	POLVO PARA SOLUCIÓN ORAL	A06AB58 - Picosulfato de sodio, combinaciones con	CASEN RECORDATI S.L.	0	0	0	0
606591	69539	CITRAFLEET POLVO PARA SOLUCION ORAL EN SOBRES	Picosulfato sodio/Ácido cítrico/Magnesio óxido 10 mg/10.970 mg/3.500 mg solución/suspensión oral sobre	10 mg/10.970 mg/3.500 mg	Sobre	50	sobre	PICOSULFATO SODIO 10 mg|CITRICO ACIDO ANHIDRO 10.970 mg|MAGNESIO OXIDO 3.500 mg	VÍA ORAL	POLVO PARA SOLUCIÓN ORAL	A06AB58 - Picosulfato de sodio, combinaciones con	CASEN RECORDATI S.L.	0	0	0	0
660393	69539	CITRAFLEET POLVO PARA SOLUCION ORAL EN SOBRES	Picosulfato sodio/Ácido cítrico/Magnesio óxido 10 mg/10.970 mg/3.500 mg solución/suspensión oral sobre	10 mg/10.970 mg/3.500 mg	Sobre	2	sobre	PICOSULFATO SODIO 10 mg|CITRICO ACIDO ANHIDRO 10970 mg|MAGNESIO OXIDO 3500 mg	VÍA ORAL	POLVO PARA SOLUCIÓN ORAL	A06AB58 - Picosulfato de sodio, combinaciones con	CASEN RECORDATI S.L.	0	0	0	0
677589	72279	PICOPREP POLVO PARA SOLUCION ORAL	Picosulfato sodio/Ácido cítrico/Magnesio óxido 10 mg/12.000 mg/3.500 mg solución/suspensión oral sobre	10 mg/12.000 mg/3.500 mg	Sobre	2	sobre	PICOSULFATO SODIO 10 mg|CITRICO ACIDO ANHIDRO 12000 mg|MAGNESIO OXIDO 3500 mg	VÍA ORAL	POLVO PARA SOLUCIÓN ORAL	A06AB58 - Picosulfato de sodio, combinaciones con	FERRING S.A.U.	0	0	0	0
697433	PL 12695-0007	CITRAFLEET polvo para solucion oral	Picosulfato sodio/Ácido cítrico/Magnesio óxido 10 mg/10.970 mg/3.500 mg solución/suspensión oral sobre	10 mg/10.970 mg/3.500 mg	Sobre	2	sobre	PICOSULFATO SODIO 10 mg|CITRICO ACIDO ANHIDRO 10970 mg|MAGNESIO OXIDO 3500 mg	VÍA ORAL	POLVO PARA SOLUCIÓN ORAL	A06AB58 - Picosulfato de sodio, combinaciones con	LABORATORIOS CASEN-FLEET S.L.U.	0	0	0	0
711680	3400938416459	CITRAFLEET POLVO PARA SOLUCION ORAL EN SOBRES	Picosulfato sodio/Ácido cítrico/Magnesio óxido 10 mg/10.970 mg/3.500 mg solución/suspensión oral sobre	10 mg/10.970 mg/3.500 mg	Sobre	2	sobre	PICOSULFATO SODIO 10 mg|CITRICO ACIDO ANHIDRO 10970 mg|MAGNESIO OXIDO 3500 mg	VÍA ORAL	POLVO PARA SOLUCIÓN ORAL	A06AB58 - Picosulfato de sodio, combinaciones con	CASEN RECORDATI S.L.	0	0	0	0
712912	5073317IP	CITRAFLEET POLVO PARA SOLUCION ORAL EN SOBRE	Picosulfato sodio/Ácido cítrico/Magnesio óxido 10 mg/10.970 mg/3.500 mg solución/suspensión oral sobre	10 mg/10.970 mg/3.500 mg	Sobre	2	sobre	PICOSULFATO SODIO 10 mg|CITRICO ACIDO ANHIDRO 10970 mg|MAGNESIO OXIDO 3500 mg	VÍA ORAL	POLVO PARA SOLUCIÓN ORAL	A06AB58 - Picosulfato de sodio, combinaciones con	CASEN RECORDATI S.L.	0	0	0	0
724669	038254013	CITRAFLEET POLVO PARA SOLUCION ORAL EN SOBRES	Picosulfato sodio/Ácido cítrico/Magnesio óxido 10 mg/10.970 mg/3.500 mg solución/suspensión oral sobre	10 mg/10.970 mg/3.500 mg	Sobre	2	sobre	PICOSULFATO SODIO 10 mg|CITRICO ACIDO ANHIDRO 10970 mg|MAGNESIO OXIDO 3500 mg	VÍA ORAL	POLVO PARA SOLUCIÓN ORAL	A06AB58 - Picosulfato de sodio, combinaciones con	CASEN RECORDATI S.L.	0	0	0	0
728085	3400938416459IP1	CITRAFLEET POLVO PARA SOLUCION ORAL EN SOBRES	Picosulfato sodio/Ácido cítrico/Magnesio óxido 10 mg/10.970 mg/3.500 mg solución/suspensión oral sobre	10 mg/10.970 mg/3.500 mg	Sobre	2	sobre	PICOSULFATO SODIO 10 mg|CITRICO ACIDO ANHIDRO 10.970 mg|MAGNESIO OXIDO 3.500 mg	VÍA ORAL	POLVO PARA SOLUCIÓN ORAL	A06AB58 - Picosulfato de sodio, combinaciones con	CASEN RECORDATI S.L.	0	0	0	0
762763	88845	CITRAFLEET SOLUCION ORAL	Picosulfato sodio/Ácido cítrico/Magnesio óxido 10 mg/10.970 mg/3.500 mg solución/suspensión oral	10 mg/10.970 mg/3.500 mg	Frasco	2	envase uso oral unidosis	PICOSULFATO SODIO 10 mg|CITRICO ACIDO 10970 mg|MAGNESIO OXIDO LIGERO 3500 mg	VÍA ORAL	SOLUCIÓN ORAL	A06AB58 - Picosulfato de sodio, combinaciones con	CASEN RECORDATI S.L.	0	0	0	0
762903	5073317IP1	CITRAFLEET POLVO PARA SOLUCION ORAL EN SOBRES	Picosulfato sodio/Ácido cítrico/Magnesio óxido 10 mg/10.970 mg/3.500 mg solución/suspensión oral sobre	10 mg/10.970 mg/3.500 mg	Sobre	2	sobre	PICOSULFATO SODIO 10 mg|CITRICO ACIDO ANHIDRO 10970 mg|MAGNESIO OXIDO 3500 mg	VÍA ORAL	POLVO PARA SOLUCIÓN ORAL	A06AB58 - Picosulfato de sodio, combinaciones con	CASEN RECORDATI S.L.	0	0	0	0
768495	5861646	CITRAFLEET SOLUCION ORAL	Picosulfato sodio/Ácido cítrico/Magnesio óxido 10 mg/10.970 mg/3.500 mg solución/suspensión oral	10 mg/10.970 mg/3.500 mg	Frasco	2	envase uso oral unidosis	PICOSULFATO SODIO 10 mg|CITRICO ACIDO 10970 mg|MAGNESIO OXIDO LIGERO 3500 mg	VÍA ORAL	SOLUCIÓN ORAL	A06AB58 - Picosulfato de sodio, combinaciones con	CASEN RECORDATI S.L.	0	0	0	0
