ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/19/1355/002	EMEA/H/C/004646	100 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC)		30 tablets	Lorviqua
EU/1/19/1355/003	EMEA/H/C/004646	25 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC)		90 tablets	Lorviqua
