ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/11/719/001	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2025-12-04
EU/1/11/719/002	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2025-12-04
EU/1/11/719/003	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2025-12-04
EU/1/11/719/004	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2025-12-04
EU/1/11/719/005	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2025-12-04
EU/1/11/719/006	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2025-12-04
EU/1/11/719/007	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2025-12-04
EU/1/11/719/008	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2025-12-04
EU/1/11/719/009	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2025-12-04
EU/1/11/719/010	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2025-12-04
EU/1/11/719/011	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2025-12-04
EU/1/11/719/012	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2025-12-04
EU/1/11/719/013	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2025-12-04
EU/1/11/719/014	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2025-12-04
EU/1/11/719/015	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2025-12-04
EU/1/11/719/016	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2025-12-04
EU/1/11/719/017	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2025-12-04
EU/1/11/719/018	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2025-12-04
EU/1/11/719/019	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2025-12-04
EU/1/11/719/020	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2025-12-04
EU/1/11/719/021	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2025-12-04
EU/1/11/719/022	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2025-12-04
EU/1/11/719/023	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2025-12-04
EU/1/11/719/024	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2025-12-04
EU/1/11/719/025	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2025-12-04
EU/1/11/719/026	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2025-12-04
EU/1/11/719/027	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2025-12-04
EU/1/11/719/028	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2025-12-04
EU/1/11/719/029	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2025-12-04
EU/1/11/719/030	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2025-12-04
EU/1/11/719/031	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2025-12-04
EU/1/11/719/032	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2025-12-04
EU/1/11/719/033	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2025-12-04
EU/1/11/719/034	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2025-12-04
EU/1/11/719/035	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2025-12-04
EU/1/11/719/036	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2025-12-04
EU/1/11/719/037	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2025-12-04
EU/1/11/719/038	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2025-12-04
EU/1/11/719/039	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2025-12-04
EU/1/11/719/040	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2025-12-04
EU/1/11/719/041	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
EU/1/11/719/042	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
EU/1/11/719/043	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
EU/1/11/719/044	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
EU/1/11/719/045	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
EU/1/11/719/046	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
EU/1/11/719/047	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
EU/1/11/719/048	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
EU/1/11/719/049	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
EU/1/11/719/050	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
EU/1/11/719/051	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
EU/1/11/719/052	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
EU/1/11/719/053	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
EU/1/11/719/054	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
EU/1/11/719/055	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
EU/1/11/719/056	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
EU/1/11/719/057	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
EU/1/11/719/058	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
EU/1/11/719/059	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
EU/1/11/719/060	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
EU/1/11/719/061	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2025-12-04
EU/1/11/719/062	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
EU/1/11/719/063	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2025-12-04
EU/1/11/719/064	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2025-12-04
EU/1/11/719/065	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
EU/1/11/719/066	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2025-12-04
