ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/11/668/001	EMEA/H/C/002398	500 µg	Film-coated tablet	Oral use	blister (PVC/PVDC)		10	Daliresp
EU/1/11/668/002	EMEA/H/C/002398	500 µg	Film-coated tablet	Oral use	blister (PVC/PVDC)		30	Daliresp
EU/1/11/668/003	EMEA/H/C/002398	500 µg	Film-coated tablet	Oral use	blister (PVC/PVDC)		90	Daliresp
