ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/08/503/001	EMEA/H/C/000984	5 mg	Film-coated tablet	Oral use	blister (alu)	14 tablets		efient	Efient	EU/1/08/503	prasugrel	prasugrel	B01AC22	Substipharm	https://www.ema.europa.eu/en/medicines/human/EPAR/efient	Authorised
EU/1/08/503/002	EMEA/H/C/000984	5 mg	Film-coated tablet	Oral use	blister (alu)	28 tablets		efient	Efient	EU/1/08/503	prasugrel	prasugrel	B01AC22	Substipharm	https://www.ema.europa.eu/en/medicines/human/EPAR/efient	Authorised
EU/1/08/503/003	EMEA/H/C/000984	5 mg	Film-coated tablet	Oral use	blister (alu)	30 x 1 tablet		efient	Efient	EU/1/08/503	prasugrel	prasugrel	B01AC22	Substipharm	https://www.ema.europa.eu/en/medicines/human/EPAR/efient	Authorised
EU/1/08/503/004	EMEA/H/C/000984	5 mg	Film-coated tablet	Oral use	blister (alu)	56 tablets		efient	Efient	EU/1/08/503	prasugrel	prasugrel	B01AC22	Substipharm	https://www.ema.europa.eu/en/medicines/human/EPAR/efient	Authorised
EU/1/08/503/005	EMEA/H/C/000984	5 mg	Film-coated tablet	Oral use	blister (alu)	84 tablets		efient	Efient	EU/1/08/503	prasugrel	prasugrel	B01AC22	Substipharm	https://www.ema.europa.eu/en/medicines/human/EPAR/efient	Authorised
EU/1/08/503/006	EMEA/H/C/000984	5 mg	Film-coated tablet	Oral use	blister (alu)	90 x 1 tablet		efient	Efient	EU/1/08/503	prasugrel	prasugrel	B01AC22	Substipharm	https://www.ema.europa.eu/en/medicines/human/EPAR/efient	Authorised
EU/1/08/503/007	EMEA/H/C/000984	5 mg	Film-coated tablet	Oral use	blister (alu)	98 tablets		efient	Efient	EU/1/08/503	prasugrel	prasugrel	B01AC22	Substipharm	https://www.ema.europa.eu/en/medicines/human/EPAR/efient	Authorised
EU/1/08/503/008	EMEA/H/C/000984	10 mg	Film-coated tablet	Oral use	blister (alu)	14 tablets		efient	Efient	EU/1/08/503	prasugrel	prasugrel	B01AC22	Substipharm	https://www.ema.europa.eu/en/medicines/human/EPAR/efient	Authorised
EU/1/08/503/009	EMEA/H/C/000984	10 mg	Film-coated tablet	Oral use	blister (alu)	28 tablets		efient	Efient	EU/1/08/503	prasugrel	prasugrel	B01AC22	Substipharm	https://www.ema.europa.eu/en/medicines/human/EPAR/efient	Authorised
EU/1/08/503/010	EMEA/H/C/000984	10 mg	Film-coated tablet	Oral use	blister (alu)	30 x 1 tablet		efient	Efient	EU/1/08/503	prasugrel	prasugrel	B01AC22	Substipharm	https://www.ema.europa.eu/en/medicines/human/EPAR/efient	Authorised
EU/1/08/503/011	EMEA/H/C/000984	10 mg	Film-coated tablet	Oral use	blister (alu)	56 tablets		efient	Efient	EU/1/08/503	prasugrel	prasugrel	B01AC22	Substipharm	https://www.ema.europa.eu/en/medicines/human/EPAR/efient	Authorised
EU/1/08/503/012	EMEA/H/C/000984	10 mg	Film-coated tablet	Oral use	blister (alu)	84 tablets		efient	Efient	EU/1/08/503	prasugrel	prasugrel	B01AC22	Substipharm	https://www.ema.europa.eu/en/medicines/human/EPAR/efient	Authorised
EU/1/08/503/013	EMEA/H/C/000984	10 mg	Film-coated tablet	Oral use	blister (alu)	90 x 1 tablet		efient	Efient	EU/1/08/503	prasugrel	prasugrel	B01AC22	Substipharm	https://www.ema.europa.eu/en/medicines/human/EPAR/efient	Authorised
EU/1/08/503/014	EMEA/H/C/000984	10 mg	Film-coated tablet	Oral use	blister (alu)	98 tablets		efient	Efient	EU/1/08/503	prasugrel	prasugrel	B01AC22	Substipharm	https://www.ema.europa.eu/en/medicines/human/EPAR/efient	Authorised
EU/1/08/503/015	EMEA/H/C/000984	5 mg	Film-coated tablet	Oral use	blister (alu)	30 tablets		efient	Efient	EU/1/08/503	prasugrel	prasugrel	B01AC22	Substipharm	https://www.ema.europa.eu/en/medicines/human/EPAR/efient	Authorised
EU/1/08/503/016	EMEA/H/C/000984	10 mg	Film-coated tablet	Oral use	blister (alu)	30 tablets		efient	Efient	EU/1/08/503	prasugrel	prasugrel	B01AC22	Substipharm	https://www.ema.europa.eu/en/medicines/human/EPAR/efient	Authorised
