product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
20-0104-01	Rebetyn 3 g granules for oral solution	20-0104	26-AUG-20	20-0104	3 g	Granules for oral solution	3000 mg	Carton box, Paper/Al/PE sachet, N1	1
20-0104-02	Rebetyn 3 g granules for oral solution	20-0104	26-AUG-20	20-0104	3 g	Granules for oral solution	3000 mg	Carton box, Paper/Al/PE sachet, N2	2
