codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
027860016	027860	ZITROMAX	250 MG CAPSULE RIGIDE- 6 CAPSULE	AZITROMICINA DIIDRATO	AZITROMICINA DIIDRATO			Capsula rigida	J01FA10	PFIZER ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027860028	027860	ZITROMAX	200 MG/5 ML POLVERE PER SOSPENSIONE ORALE- 1 FLACONE DA 1500 MG	AZITROMICINA DIIDRATO	AZITROMICINA DIIDRATO			Polvere per sospensione orale	J01FA10	PFIZER ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027860042	027860	ZITROMAX	500 MG COMPRESSE RIVESTITE CON FILM- 3 COMPRESSE	AZITROMICINA DIIDRATO	AZITROMICINA DIIDRATO			Compressa rivestita con film	J01FA10	PFIZER ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027860055	027860	ZITROMAX	200 MG/5 ML POLVERE PER SOSPENSIONE ORALE- 1 FLACONE DA 600 MG	AZITROMICINA DIIDRATO	AZITROMICINA DIIDRATO			Polvere per sospensione orale	J01FA10	PFIZER ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027860067	027860	ZITROMAX	200 MG/5 ML POLVERE PER SOSPENSIONE ORALE- 1 FLACONE DA 900 MG	AZITROMICINA DIIDRATO	AZITROMICINA DIIDRATO			Polvere per sospensione orale	J01FA10	PFIZER ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027860079	027860	ZITROMAX	200 MG/5 ML POLVERE PER SOSPENSIONE ORALE- 1 FLACONE DA 1200 MG	AZITROMICINA DIIDRATO	AZITROMICINA DIIDRATO			Polvere per sospensione orale	J01FA10	PFIZER ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027860081	027860	ZITROMAX	100 MG POLVERE PER SOSPENSIONE ORALE- 3 BUSTINE	AZITROMICINA DIIDRATO	AZITROMICINA DIIDRATO			Polvere per sospensione orale	J01FA10	PFIZER ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027860093	027860	ZITROMAX	150 MG POLVERE PER SOSPENSIONE ORALE- 3 BUSTINE	AZITROMICINA DIIDRATO	AZITROMICINA DIIDRATO			Polvere per sospensione orale	J01FA10	PFIZER ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027860105	027860	ZITROMAX	200 MG POLVERE PER SOSPENSIONE ORALE- 3 BUSTINE	AZITROMICINA DIIDRATO	AZITROMICINA DIIDRATO			Polvere per sospensione orale	J01FA10	PFIZER ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027860117	027860	ZITROMAX	300 MG POLVERE PER SOSPENSIONE ORALE- 3 BUSTINE	AZITROMICINA DIIDRATO	AZITROMICINA DIIDRATO			Polvere per sospensione orale	J01FA10	PFIZER ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027860129	027860	ZITROMAX	400 MG POLVERE PER SOSPENSIONE ORALE- 3 BUSTINE	AZITROMICINA DIIDRATO	AZITROMICINA DIIDRATO			Polvere per sospensione orale	J01FA10	PFIZER ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027860143	027860	ZITROMAX	AVIUM 600 MG COMPRESSE RIVESTITE CON FILM- 8 COMPRESSE	AZITROMICINA DIIDRATO	AZITROMICINA DIIDRATO			Compressa rivestita con film	J01FA10	PFIZER ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027860156	027860	ZITROMAX	500 MG POLVERE PER SOLUZIONE PER INFUSIONE- 1 FLACONCINO	AZITROMICINA DIIDRATO	AZITROMICINA DIIDRATO			Polvere per soluzione per infusione endovenosa	J01FA10	PFIZER ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
027948052	027948	TROZOCINA	200 MG/5 ML POLVERE PER SOSPENSIONE ORALE- 1 FLACONE DA 1500 MG	AZITROMICINA DIIDRATO	AZITROMICINA DIIDRATO			Polvere per sospensione orale	J01FA10	ALFASIGMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027948064	027948	TROZOCINA	500 MG COMPRESSE RIVESTITE CON FILM- 3 COMPRESSE	AZITROMICINA DIIDRATO	AZITROMICINA DIIDRATO			Compressa rivestita con film	J01FA10	ALFASIGMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
038231015	038231	AZYTER	15 MG/G, COLLIRIO, SOLUZIONE IN CONTENITORE MONODOSE- 6 CONTENITORI LDPE DA 0,25 G	AZITROMICINA DIIDRATO	AZITROMICINA DIIDRATO	15	milligram(s)/gram	Collirio, soluzione	S01AA26	LABORATOIRES THEA	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
038557017	038557	AZIPROME	500 MG COMPRESSE RIVESTITE CON FILM - 3 COMPRESSE	AZITROMICINA DIIDRATO	AZITROMICINA DIIDRATO	500	milligrammi	Compressa rivestita con film	J01FA10	PROGE FARM S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
