ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/11/695/001	42709286	24 HR rotigotine 0.0417 MG/HR Transdermal System	1251912	EXACT	1 mg/24h = 0.0417 MG/HR		2026-02-11
EU/1/11/695/003	42709286	24 HR rotigotine 0.0417 MG/HR Transdermal System	1251912	EXACT	1 mg/24h = 0.0417 MG/HR		2026-02-11
EU/1/11/695/004	42709286	24 HR rotigotine 0.0417 MG/HR Transdermal System	1251912	EXACT	1 mg/24h = 0.0417 MG/HR		2026-02-11
EU/1/11/695/007	42709286	24 HR rotigotine 0.0417 MG/HR Transdermal System	1251912	EXACT	1 mg/24h = 0.0417 MG/HR		2026-02-11
EU/1/11/695/010	786428	24 HR rotigotine 0.0833 MG/HR Transdermal System	722253	EXACT	2 mg/24h = 0.0833 MG/HR		2026-02-11
EU/1/11/695/012	786428	24 HR rotigotine 0.0833 MG/HR Transdermal System	722253	EXACT	2 mg/24h = 0.0833 MG/HR		2026-02-11
EU/1/11/695/013	786428	24 HR rotigotine 0.0833 MG/HR Transdermal System	722253	EXACT	2 mg/24h = 0.0833 MG/HR		2026-02-11
EU/1/11/695/016	786428	24 HR rotigotine 0.0833 MG/HR Transdermal System	722253	EXACT	2 mg/24h = 0.0833 MG/HR		2026-02-11
EU/1/11/695/019	42709288	24 HR rotigotine 0.125 MG/HR Transdermal System	1251916	EXACT	3 mg/24h = 0.125 MG/HR		2026-02-11
EU/1/11/695/021	42709288	24 HR rotigotine 0.125 MG/HR Transdermal System	1251916	EXACT	3 mg/24h = 0.125 MG/HR		2026-02-11
EU/1/11/695/022	42709288	24 HR rotigotine 0.125 MG/HR Transdermal System	1251916	EXACT	3 mg/24h = 0.125 MG/HR		2026-02-11
EU/1/11/695/025	42709288	24 HR rotigotine 0.125 MG/HR Transdermal System	1251916	EXACT	3 mg/24h = 0.125 MG/HR		2026-02-11
EU/1/11/695/028	786443	24 HR rotigotine 0.167 MG/HR Transdermal System	722295	EXACT	4 mg/24h = 0.167 MG/HR		2026-02-11
EU/1/11/695/030	786443	24 HR rotigotine 0.167 MG/HR Transdermal System	722295	EXACT	4 mg/24h = 0.167 MG/HR		2026-02-11
EU/1/11/695/031	786443	24 HR rotigotine 0.167 MG/HR Transdermal System	722295	EXACT	4 mg/24h = 0.167 MG/HR		2026-02-11
EU/1/11/695/034	786443	24 HR rotigotine 0.167 MG/HR Transdermal System	722295	EXACT	4 mg/24h = 0.167 MG/HR		2026-02-11
EU/1/11/695/037	786431	24 HR rotigotine 0.25 MG/HR Transdermal System	722279	EXACT	6 mg/24h = 0.25 MG/HR		2026-02-11
EU/1/11/695/039	786431	24 HR rotigotine 0.25 MG/HR Transdermal System	722279	EXACT	6 mg/24h = 0.25 MG/HR		2026-02-11
EU/1/11/695/040	786431	24 HR rotigotine 0.25 MG/HR Transdermal System	722279	EXACT	6 mg/24h = 0.25 MG/HR		2026-02-11
EU/1/11/695/043	786431	24 HR rotigotine 0.25 MG/HR Transdermal System	722279	EXACT	6 mg/24h = 0.25 MG/HR		2026-02-11
EU/1/11/695/046	42709290	24 HR rotigotine 0.333 MG/HR Transdermal System	1251920	EXACT	8 mg/24h = 0.333 MG/HR		2026-02-11
EU/1/11/695/048	42709290	24 HR rotigotine 0.333 MG/HR Transdermal System	1251920	EXACT	8 mg/24h = 0.333 MG/HR		2026-02-11
EU/1/11/695/049	42709290	24 HR rotigotine 0.333 MG/HR Transdermal System	1251920	EXACT	8 mg/24h = 0.333 MG/HR		2026-02-11
EU/1/11/695/052	42709290	24 HR rotigotine 0.333 MG/HR Transdermal System	1251920	EXACT	8 mg/24h = 0.333 MG/HR		2026-02-11
EU/1/11/695/055	43011779	{7 (24 HR rotigotine 0.0833 MG/HR Transdermal System) / 7 (24 HR rotigotine 0.167 MG/HR Transdermal System) } Pack	1360632	BROAD	Titration pack; EMA has 4 strengths (2+4+6+8 mg/24h) but RxNorm only has 2-strength pack (2+4 mg/24h)	{7 (24 HR rotigotine 0.0833 MG/HR Transdermal System) / 7 (24 HR rotigotine 0.167 MG/HR Transdermal System) / 7 (24 HR rotigotine 0.25 MG/HR Transdermal System) / 7 (24 HR rotigotine 0.333 MG/HR Transdermal System) } Pack	2026-02-11
