codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
014729014	014729	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
014729038	014729	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
014729166	014729	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
014729178	014729	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
014729180	014729	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
014729192	014729	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
017837016	017837	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
017837028	017837	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
039729013	039729	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
039729025	039729	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
039730015	039730	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
039730027	039730	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
040138012	040138	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
042016016	042016	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
044832018	044832	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
045136013	045136	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
045136025	045136	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
045136037	045136	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
045264013	045264	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
048459010	048459	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
048459022	048459	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
048459034	048459	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
048459046	048459	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
049870013	049870	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
049870025	049870	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
049870037	049870	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
049870049	049870	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
049870052	049870	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
049870064	049870	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
049870076	049870	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
049870088	049870	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
050533013	050533	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
050533025	050533	40160931	dexamethasone 0.7 MG Drug Implant [Ozurdex]	854181	EXACT	auto-linked from EMA 001140		2026-06-12
