product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
24-0140-01	19012348	eltrombopag 25 MG Oral Tablet	825421	EXACT			2026-04-05
24-0140-02	19012348	eltrombopag 25 MG Oral Tablet	825421	EXACT			2026-04-05
24-0140-03	19012348	eltrombopag 25 MG Oral Tablet	825421	EXACT			2026-04-05
24-0140-04	19012348	eltrombopag 25 MG Oral Tablet	825421	EXACT			2026-04-05
24-0140-05	19012348	eltrombopag 25 MG Oral Tablet	825421	EXACT			2026-04-05
24-0140-06	19012348	eltrombopag 25 MG Oral Tablet	825421	EXACT			2026-04-05
24-0140-07	19012348	eltrombopag 25 MG Oral Tablet	825421	EXACT			2026-04-05
24-0140-08	19012348	eltrombopag 25 MG Oral Tablet	825421	EXACT			2026-04-05
24-0140-09	19012348	eltrombopag 25 MG Oral Tablet	825421	EXACT			2026-04-05
24-0141-01	19012350	eltrombopag 50 MG Oral Tablet	825427	EXACT			2026-04-05
24-0141-02	19012350	eltrombopag 50 MG Oral Tablet	825427	EXACT			2026-04-05
24-0141-03	19012350	eltrombopag 50 MG Oral Tablet	825427	EXACT			2026-04-05
24-0141-04	19012350	eltrombopag 50 MG Oral Tablet	825427	EXACT			2026-04-05
24-0141-05	19012350	eltrombopag 50 MG Oral Tablet	825427	EXACT			2026-04-05
24-0141-06	19012350	eltrombopag 50 MG Oral Tablet	825427	EXACT			2026-04-05
24-0141-07	19012350	eltrombopag 50 MG Oral Tablet	825427	EXACT			2026-04-05
24-0141-08	19012350	eltrombopag 50 MG Oral Tablet	825427	EXACT			2026-04-05
24-0141-09	19012350	eltrombopag 50 MG Oral Tablet	825427	EXACT			2026-04-05
24-0142-01	40168948	eltrombopag 75 MG Oral Tablet	884617	EXACT			2026-04-05
24-0142-02	40168948	eltrombopag 75 MG Oral Tablet	884617	EXACT			2026-04-05
24-0142-03	40168948	eltrombopag 75 MG Oral Tablet	884617	EXACT			2026-04-05
24-0142-04	40168948	eltrombopag 75 MG Oral Tablet	884617	EXACT			2026-04-05
24-0142-05	40168948	eltrombopag 75 MG Oral Tablet	884617	EXACT			2026-04-05
24-0142-06	40168948	eltrombopag 75 MG Oral Tablet	884617	EXACT			2026-04-05
24-0142-07	40168948	eltrombopag 75 MG Oral Tablet	884617	EXACT			2026-04-05
24-0142-08	40168948	eltrombopag 75 MG Oral Tablet	884617	EXACT			2026-04-05
24-0142-09	40168948	eltrombopag 75 MG Oral Tablet	884617	EXACT			2026-04-05
