product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
18-0169-01	Rosazimib 5 mg/10 mg film-coated tablets	18-0169	20-NOV-18	CZ/H/0797/001	5 mg/10 mg	Film-coated tablet	5 mg/10 mg	Carton box, OPA/Al/PVC/Al blister, N14	14
18-0169-02	Rosazimib 5 mg/10 mg film-coated tablets	18-0169	20-NOV-18	CZ/H/0797/001	5 mg/10 mg	Film-coated tablet	5 mg/10 mg	Carton box, OPA/Al/PVC/Al blister, N28	28
18-0169-03	Rosazimib 5 mg/10 mg film-coated tablets	18-0169	20-NOV-18	CZ/H/0797/001	5 mg/10 mg	Film-coated tablet	5 mg/10 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
18-0169-04	Rosazimib 5 mg/10 mg film-coated tablets	18-0169	20-NOV-18	CZ/H/0797/001	5 mg/10 mg	Film-coated tablet	5 mg/10 mg	Carton box, OPA/Al/PVC/Al blister, N15	15
18-0169-05	Rosazimib 5 mg/10 mg film-coated tablets	18-0169	20-NOV-18	CZ/H/0797/001	5 mg/10 mg	Film-coated tablet	5 mg/10 mg	Carton box, OPA/Al/PVC/Al blister, N56	56
18-0169-06	Rosazimib 5 mg/10 mg film-coated tablets	18-0169	20-NOV-18	CZ/H/0797/001	5 mg/10 mg	Film-coated tablet	5 mg/10 mg	Carton box, OPA/Al/PVC/Al blister, N60	60
18-0169-07	Rosazimib 5 mg/10 mg film-coated tablets	18-0169	20-NOV-18	CZ/H/0797/001	5 mg/10 mg	Film-coated tablet	5 mg/10 mg	Carton box, OPA/Al/PVC/Al blister, N84	84
18-0169-08	Rosazimib 5 mg/10 mg film-coated tablets	18-0169	20-NOV-18	CZ/H/0797/001	5 mg/10 mg	Film-coated tablet	5 mg/10 mg	Carton box, OPA/Al/PVC/Al blister, N90	90
18-0169-09	Rosazimib 5 mg/10 mg film-coated tablets	18-0169	20-NOV-18	CZ/H/0797/001	5 mg/10 mg	Film-coated tablet	5 mg/10 mg	Carton box, OPA/Al/PVC/Al blister, N98	98
18-0170-01	Rosazimib 10 mg/10 mg film-coated tablets	18-0170	20-NOV-18	CZ/H/0797/002	10 mg/10 mg	Film-coated tablet	10 mg/10 mg	Carton box, OPA/Al/PVC/Al blister, N14	14
18-0170-02	Rosazimib 10 mg/10 mg film-coated tablets	18-0170	20-NOV-18	CZ/H/0797/002	10 mg/10 mg	Film-coated tablet	10 mg/10 mg	Carton box, OPA/Al/PVC/Al blister, N15	15
18-0170-03	Rosazimib 10 mg/10 mg film-coated tablets	18-0170	20-NOV-18	CZ/H/0797/002	10 mg/10 mg	Film-coated tablet	10 mg/10 mg	Carton box, OPA/Al/PVC/Al blister, N28	28
