cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
606979	1161132003	INHIXA 4.000 UI (40 MG)/0,4 ML SOLUCION INYECTABLE	Enoxaparina sodio 40 mg (4.000 UI) inyectable 0,4 ml jeringa precargada	40 mg (4.000 UI) inyectable 0,4 ml	Jeringa precargada	50	jeringa precargada	ENOXAPARINA SODICA 100 mg	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA|USO EXTRACORPORAL	SOLUCIÓN INYECTABLE	1	B01AB05 - Enoxaparina	TECHDOW PHARMA NETHERLANDS B.V.	2018-03-16	1	2018-08-01	Autorizado	2018-03-17	1	0	1	0
607006	82496	ENOXAPARINA ROVI 2.000 UI (20 MG)/0,2 ML SOLUCION INYECTABLE EN JERINGA PRECARGADA	Enoxaparina sodio 20 mg (2.000 UI) inyectable 0,2 ml jeringa precargada	20 mg (2.000 UI) inyectable 0,2 ml	Jeringa precargada	50	jeringa precargada	ENOXAPARINA SODICA 100 mg	HEMODIÁLISIS|VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	1	B01AB05 - Enoxaparina	LABORATORIOS FARMACEUTICOS ROVI S.A.	2018-03-02	1	2018-08-09	Autorizado	2018-03-02	1	0	1	0
607007	82495	ENOXAPARINA ROVI 4.000 UI (40 MG)/0,4 ML SOLUCION INYECTABLE EN JERINGA PRECARGADA	Enoxaparina sodio 40 mg (4.000 UI) inyectable 0,4 ml jeringa precargada	40 mg (4.000 UI) inyectable 0,4 ml	Jeringa precargada	50	jeringa precargada	ENOXAPARINA SODICA 100 mg	HEMODIÁLISIS|VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	1	B01AB05 - Enoxaparina	LABORATORIOS FARMACEUTICOS ROVI S.A.	2018-03-02	1	2018-08-09	Autorizado	2018-03-02	1	0	1	0
607026	1161132003	INHIXA 4.000 UI (40 MG)/0,4 ML SOLUCION INYECTABLE	Enoxaparina sodio 40 mg (4.000 UI) inyectable 0,4 ml jeringa precargada	40 mg (4.000 UI)	Jeringa precargada	50	jeringa precargada	ENOXAPARINA SODICA 100 mg	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA|USO EXTRACORPORAL	SOLUCIÓN INYECTABLE	1	B01AB05 - Enoxaparina	TECHDOW PHARMA NETHERLANDS B.V.	2018-03-16	0	2018-10-31	Autorizado	2018-03-17	1	0	1	0
607027	1161132001	INHIXA 2.000 UI (20 MG)/0,2 ML SOLUCION INYECTABLE	Enoxaparina sodio 20 mg (2.000 UI) inyectable 0,2 ml jeringa precargada	20 mg (2.000 UI)	Jeringa precargada	50	jeringa precargada	ENOXAPARINA SODICA 100 mg	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA|USO EXTRACORPORAL	SOLUCIÓN INYECTABLE	1	B01AB05 - Enoxaparina	TECHDOW PHARMA NETHERLANDS B.V.	2018-03-16	0	2018-10-31	Autorizado	2018-03-17	1	0	1	0
607029	1161132001	INHIXA 2.000 UI (20 MG)/0,2 ML SOLUCION INYECTABLE	Enoxaparina sodio 20 mg (2.000 UI) inyectable 0,2 ml jeringa precargada	20 mg (2.000 UI) inyectable 0,2 ml	Jeringa precargada	50	jeringa precargada	ENOXAPARINA SODICA 100 mg	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA|USO EXTRACORPORAL	SOLUCIÓN INYECTABLE	1	B01AB05 - Enoxaparina	TECHDOW PHARMA NETHERLANDS B.V.	2018-03-16	1	2018-09-07	Autorizado	2018-03-17	1	0	1	0
607162	82490	ENOXAPARINA ROVI 10.000 UI (100 MG)/1 ML SOLUCION INYECTABLE EN JERINGA PRECARGADA	Enoxaparina sodio 100 mg (10.000 UI) inyectable 1 ml jeringa precargada	100 mg (10.000 UI) inyectable 1 ml	Jeringa precargada	50	jeringa precargada	ENOXAPARINA SODICA 100 mg	HEMODIÁLISIS|VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	1	B01AB05 - Enoxaparina	LABORATORIOS FARMACEUTICOS ROVI S.A.	2018-02-27	1	2019-11-14	Autorizado	2018-02-27	1	0	1	0
607165	82494	ENOXAPARINA ROVI 6.000 UI (60 MG)/0,6 ML SOLUCION INYECTABLE EN JERINGA PRECARGADA	Enoxaparina sodio 60 mg (6.000 UI) inyectable 0,6 ml jeringa precargada	60 mg (6.000 UI) inyectable 0,6 ml	Jeringa precargada	50	jeringa precargada	ENOXAPARINA SODICA 100 mg	HEMODIÁLISIS|VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	1	B01AB05 - Enoxaparina	LABORATORIOS FARMACEUTICOS ROVI S.A.	2018-02-27	1	2019-10-31	Autorizado	2018-02-27	1	0	1	0
607166	82493	ENOXAPARINA ROVI 8.000 UI (80 MG)/0,8 ML SOLUCION INYECTABLE EN JERINGA PRECARGADA	Enoxaparina sodio 80 mg (8.000 UI) inyectable 0,8 ml jeringa precargada	80 mg (8.000 UI) inyectable 0,8 ml	Jeringa precargada	50	jeringa precargada	ENOXAPARINA SODICA 100 mg	HEMODIÁLISIS|VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	1	B01AB05 - Enoxaparina	LABORATORIOS FARMACEUTICOS ROVI S.A.	2018-03-02	1	2019-10-31	Autorizado	2018-03-02	1	0	1	0
639484	58502	CLEXANE  2.000 UI (20 mg)/0,2 ml SOLUCION INYECTABLE EN JERINGA PRECARGADA	Enoxaparina sodio 20 mg (2.000 UI) inyectable 0,2 ml jeringa precargada	20 mg (2.000 UI) inyectable 0,2 ml	Jeringa precargada	50	jeringa precargada	ENOXAPARINA SODICA 100 mg	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA|USO EXTRACORPORAL	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	1	B01AB05 - Enoxaparina	SANOFI AVENTIS S.A.	1989-10-01	1	2011-04-28	Autorizado	1989-10-01	1	0	0	0
